Update Time,Jurisdiction,Route,MRM,Description,Label
"12/05/2025, 09:20 PM ET","Hanover (County)","Rt. 606E (Hanover County)",6.9,"On Rt. 606 East in the County of Hanover, in the vicinity of Williamsville Rd; Rt. 615N/S (Hanover County), motorists can expect delays due to icy conditions. Lane closures exist.","Weather Incident - Icy Conditions - Advisory"
"12/06/2025, 04:04 AM ET","Fairfax (County)","VA-28S",32.2,"On VA-28 in the County of Fairfax, in the vicinity of Braddock Rd; Rt. 620E/W (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/06/2025, 04:15 AM ET","Fairfax (County)","I-66W",67.7,"On I-66 at mile marker 67.7 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/06/2025, 04:01 AM ET","Fairfax (County)","I-66W",67.9,"On I-66 at mile marker 67.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/06/2025, 04:11 AM ET","Henrico (County)","VA-195S",2.6,"On VA-195 in the County of Henrico, in the vicinity of the ramp from VA-161S, motorists can expect delays due to a vehicle crash. The south right lane is closed.","Major Incident - Traffic - Vehicle Crash"
"12/06/2025, 03:56 AM ET","Fairfax (County)","I-95N",171.8,"On I-95 at mile marker 171.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/06/2025, 02:51 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/06/2025, 02:50 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/06/2025, 03:57 AM ET","Fairfax (County)","I-495S",54,"On I-495 at mile marker 54 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"12/06/2025, 03:19 AM ET","Shenandoah (County)","I-81N",266.8,"On I-81 at mile marker 266.8 in the County of Shenandoah, motorists can expect delays due to a tractor trailer crash. The north left shoulder and left lane are closed. The south left shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"12/06/2025, 03:51 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/06/2025, 03:51 AM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/06/2025, 02:20 AM ET","Fairfax (County)","I-95N",176.2,"On I-95 at mile marker 176.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
