Update Time,Jurisdiction,Route,MRM,Description,Label
"04/13/2025 10:22 PM ET","Gloucester (County)","Rt. 605N (Gloucester County)",2.9,"On Rt. 605 in the County of Gloucester, in the vicinity of Abbey Rd; Figg Shop Rd; Indian Creek Tr; Rt. 603N/S (Gloucester County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/13/2025 10:23 PM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/13/2025 10:24 PM ET","King George (County)","Rt. 1104N (King George County)",0.1,"On Rt. 1104 in the County of King George, in the vicinity of Baltic Pl; Rt. 1102E/W (King George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 06:44 AM ET","Fairfax (County)","I-95R",161.6,"On I-95R at mile marker 161.6 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 07:13 AM ET","Virginia Beach (City)","I-264E",15.1,"On I-264 East at mile marker 15.1 in the City of Virginia Beach, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 05:02 AM ET","Greensville (County)","Rt. 603N (Greensville County)",2.1,"On Rt. 603 in the County of Greensville, in the vicinity of Pine Log Rd; Rt. 633N/S (Greensville County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 06:58 AM ET","Henrico (County)","I-95N",83.9,"On I-95 at mile marker 83.9 in the County of Henrico, motorists can expect delays due to a vehicle fire. The north right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Fire"
"04/13/2025 10:22 PM ET","Richmond (County)","Rt. 624N (Richmond County)",6.9,"On Rt. 624 in the County of Richmond, in the vicinity of Strangeway Rd; Rt. 636N/S (Richmond County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 06:55 AM ET","Fairfax (County)","I-495S",57,"On I-495 at mile marker 57 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/13/2025 10:23 PM ET","New Kent (County)","VA-273N",1.9,"On VA-273 North in the County of New Kent, in the vicinity of Country Dr; Polish Town Rd; Woody Ln; Rt. 634N/S (New Kent County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
