Update Time,Jurisdiction,Route,MRM,Description,Label
"04/15/2025 12:40 AM ET","Arlington (County)","I-66E",70.8,"On I-66 at mile marker 70.8 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/15/2025 01:14 AM ET","Exmore (Town)","US-13N",104.6,"On US-13 in the Town of Exmore, in the vicinity of Occohannock Neck Rd; VA-183E/W, motorists can expect delays due to a tractor trailer crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"04/15/2025 01:13 AM ET","Rockbridge (County)","I-64E",46,"On I-64 at mile marker 46 in the County of Rockbridge, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/15/2025 01:11 AM ET","Chesterfield (County)","I-95N",62.8,"On I-95 North at mile marker 62.8 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/15/2025 01:13 AM ET","Rockbridge (County)","US-501N",107,"On US-501 in the County of Rockbridge, in the vicinity of Bennetts Run Rd; Rt. 792N/S (Rockbridge County), motorists can expect delays due to an incident. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Other Traffic"
"04/14/2025 11:20 PM ET","Augusta (County)","I-64W",99,"On I-64 West at mile marker 99 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"04/15/2025 12:53 AM ET","Campbell (County)","Rt. 648N (Campbell County)",6.4,"On Rt. 648 North in the County of Campbell, in the vicinity of Glade Meadow Ln; Red House Rd; Rt. 648N (Campbell County); Rt. 615E/W (Campbell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"04/15/2025 12:36 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/14/2025 11:19 PM ET","Augusta (County)","I-64E",99,"On I-64 East at mile marker 99 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"04/15/2025 12:35 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/15/2025 12:57 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
