Update Time,Jurisdiction,Route,MRM,Description,Label
"05/30/2025 11:16 AM ET","Henrico (County)","I-95N",82.1,"On I-95 at mile marker 82.1 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:10 AM ET","Fairfax (County)","I-395N",3,"On I-395 at mile marker 3 in the County of Fairfax, motorists can expect delays due to an incident. The north right lane and right shoulder are closed.","Major Incident - Traffic - Other Traffic"
"05/30/2025 11:12 AM ET","Fredericksburg (City)","I-95S",132,"On I-95 at mile marker 132 in the City of Fredericksburg, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:17 AM ET","Loudoun (County)","Rt. 705E (Loudoun County)",0,"On Rt. 705 East in the County of Loudoun, in the vicinity of James Monroe Hwy; US-15N/S, motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:12 AM ET","Fairfax (County)","I-95S",174,"On I-95 at mile marker 174 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 01:17 AM ET","Giles (County)","BUS US-460W (5 Pearisburg/Giles)",2.7,"On BUS US-460 in the County of Giles, in the vicinity of Rt. 9849E/W (Giles County), motorists can expect delays due to an incident. The west left shoulder and left lane are closed.","Major Incident - Traffic - Other Traffic"
"05/30/2025 11:14 AM ET","Fairfax (County)","I-95N",174.2,"On I-95 at mile marker 174.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:11 AM ET","Chesapeake (City)","I-64W",292.4,"On I-64 at mile marker 292.4 in the City of Chesapeake, near 464 Interchange, motorists can expect delays due to a vehicle crash. The west entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/30/2025 10:00 AM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 64","","On I-66W Express Lanes at mile marker 64 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 09:26 AM ET","Hanover (County)","I-95N",97.5,"On I-95 at mile marker 97.5 in the County of Hanover, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/30/2025 11:11 AM ET","Alexandria (City)","I-395S",5.2,"On I-395 at mile marker 5.2 in the City of Alexandria, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 09:04 AM ET","Stafford (County)","On I-95R Express Lanes at mile marker 140.6","","On I-95R Express Lanes at mile marker 140.6 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 05:44 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/30/2025 11:00 AM ET","Wythe (County)","I-77S",40.5,"On I-77 at mile marker 40.5 in the County of Wythe, motorists can expect delays due to a disabled tractor trailer. The south entrance ramp is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/30/2025 11:17 AM ET","Henrico (County)","I-295S",34,"On I-295 at mile marker 34 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:15 AM ET","Roanoke (County)","I-81N",136.6,"On I-81 at mile marker 136.6 in the County of Roanoke, motorists can expect delays due to a tractor trailer crash. The north left shoulder, right lane, and right shoulder are closed. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"05/30/2025 08:47 AM ET","Sussex (County)","I-95S",31,"On I-95 at mile marker 31 in the County of Sussex, motorists can expect delays due to an incident. All south lanes are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Other Traffic"
"05/30/2025 10:48 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/30/2025 11:07 AM ET","Fairfax (County)","I-66W",63,"On I-66 at mile marker 63 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/30/2025 09:55 AM ET","Lunenburg (County)","VA-49S",49.7,"On VA-49 in the County of Lunenburg, in the vicinity of Rt. 1025N/S (Lunenburg County), motorists can expect delays due to a disabled vehicle. The south right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"05/30/2025 11:12 AM ET","Albemarle (County)","I-64W",102.8,"On I-64 at mile marker 102.8 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
