Update Time,Jurisdiction,Route,MRM,Description,Label
"12/07/2025, 07:14 AM ET","Fairfax (County)","VA-28S",32.2,"On VA-28 in the County of Fairfax, in the vicinity of Braddock Rd; Rt. 620E/W (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 07:19 AM ET","Botetourt (County)","I-81N",159.8,"On I-81 at mile marker 159.8 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 07:34 AM ET","Fairfax (County)","I-95S",177.5,"On I-95 at mile marker 177.5 in the County of Fairfax, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"12/07/2025, 06:04 AM ET","Norfolk (City)","I-64W",273.8,"On I-64 West at mile marker 273.8 in the City of Norfolk, motorists can expect potential delays due to fog.","Weather Incident - Fog - Advisory"
"12/07/2025, 07:34 AM ET","Henrico (County)","I-295N",20.5,"On I-295 at mile marker 20.5 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 07:32 AM ET","Fairfax (County)","I-95S",175.6,"On I-95 at mile marker 175.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 12:42 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect potential delays due to fog.","Weather Incident - Fog - Advisory"
"12/07/2025, 12:45 AM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect potential delays due to fog.","Weather Incident - Fog - Advisory"
"12/07/2025, 06:04 AM ET","Hampton (City)","I-64E",267.3,"On I-64 East at mile marker 267.3 in the City of Hampton, motorists can expect potential delays due to fog.","Weather Incident - Fog - Advisory"
"12/07/2025, 07:35 AM ET","Henrico (County)","I-95S",83.6,"On I-95 at mile marker 83.6 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
