Update Time,Jurisdiction,Route,MRM,Description,Label
"06/14/2025, 02:10 AM ET","Virginia Beach (City)","I-264E",18.1,"On I-264 at mile marker 18.1 in the City of Virginia Beach, near Old Toll Plaza, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/14/2025, 12:20 AM ET","Stafford (County)","Rt. 623E (Stafford County)",0,"On Rt. 623 in the County of Stafford, in the vicinity of Forbes St; Rt. 627N/S (Stafford County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"06/13/2025, 11:19 AM ET","Virginia Beach (City)","I-264E",18.4,"On I-264 East at mile marker 18.4 in the City of Virginia Beach, near Rosemont Road, motorists can expect potential delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/14/2025, 01:30 AM ET","Fairfax (County)","Rt. 2799N (Fairfax County)",0.3,"On Rt. 2799 North in the County of Fairfax, in the vicinity of Leroy Pl; Woodburn Rd; Rt. 846E/W (Fairfax County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"06/13/2025, 06:07 PM ET","Arlington (County)","I-395S",8,"On I-395 at mile marker 8 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/14/2025, 02:25 AM ET","Chesterfield (County)","US-360E",130,"On US-360 in the County of Chesterfield, in the vicinity of Courthouse Rd; Rt. 653N/S (Chesterfield County); Rt. 653S (Chesterfield County), motorists can expect delays due to a vehicle crash. The east left lane, center lane, and right lane are closed.","Major Incident - Traffic - Vehicle Crash"
"06/14/2025, 02:23 AM ET","South Hill (Town)","I-85S",15.5,"On I-85 at mile marker 15.5 in the Town of South Hill, motorists can expect delays due to a disabled vehicle. All south lanes are closed. The south exit ramp is closed.","Major Incident - Traffic - Disabled Vehicle"
"06/14/2025, 02:22 AM ET","Hampton (City)","I-64W",263.1,"On I-64 at mile marker 263.1 in the City of Hampton, near Neil Armstrong Parkway, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/14/2025, 02:22 AM ET","Goochland (County)","I-64W",168,"On I-64 at mile marker 168 in the County of Goochland, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/14/2025, 01:59 AM ET","Newport News (City)","I-64E",252,"On I-64 at mile marker 252 in the City of Newport News, near Atkinson Boulevard, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
