Update Time,Jurisdiction,Route,MRM,Description,Label
"06/10/2025 10:11 AM ET","Richmond (City)","I-95S",76.3,"On I-95 at mile marker 76.3 in the City of Richmond, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"06/10/2025 09:18 AM ET","Chesterfield (County)","Rt. 600N (Chesterfield County)",3.9,"On Rt. 600 in the County of Chesterfield, in the vicinity of Woodpecker Rd; Rt. 626N/S (Chesterfield County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"06/10/2025 10:17 AM ET","Chesapeake (City)","I-64W",296.5,"On I-64 at mile marker 296.4 in the City of Chesapeake, near Deep Creek, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 10:16 AM ET","Fairfax (County)","I-395S",3,"On I-395 at mile marker 3 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/10/2025 10:05 AM ET","Charles City (County)","VA-106N",18.1,"On VA-106 in the County of Charles City, in the vicinity of Monguy Rd; Wayside Rd, motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"06/10/2025 10:16 AM ET","Prince George (County)","I-95N",46.3,"On I-95 North at mile marker 46.3 in the County of Prince George, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/10/2025 09:51 AM ET","Hanover (County)","I-295N",36.4,"On I-295 at mile marker 36.4 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 10:06 AM ET","Hampton (City)","I-64W",264.8,"On I-64 at mile marker 264.8 in the City of Hampton, near 664 Interchange, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 10:05 AM ET","Prince George (County)","I-95N",45.1,"On I-95 at mile marker 45.1 in the County of Prince George, motorists can expect delays due to an incident. All north lanes are closed. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Other Traffic"
"06/10/2025 10:00 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"06/10/2025 10:16 AM ET","Fairfax (County)","I-66W",66.9,"On I-66 at mile marker 66.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 09:51 AM ET","Prince William (County)","On I-66E Express Lanes at mile marker 48","","On I-66E Express Lanes at mile marker 48 in the County of Prince William, motorists can expect potential delays due to a vehicle crash. The east left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/10/2025 10:16 AM ET","Colonial Heights (City)","I-95S",55.5,"On I-95 at mile marker 55.5 in the City of Colonial Heights, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 09:07 AM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 56.4","","On I-66W Express Lanes at mile marker 56.4 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 10:11 AM ET","Arlington (County)","I-66W",69,"On I-66 at mile marker 69 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west exit 69 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"06/10/2025 09:54 AM ET","Loudoun (County)","VA-7W",48.5,"On VA-7 West in the County of Loudoun, in the vicinity of Signal Hill Pla*, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/10/2025 07:25 AM ET","Prince George (County)","I-295S",1,"On I-295 at mile marker 1 in the County of Prince George, motorists can expect delays due to an incident. The south exit ramp is closed.","Minor Incident - Traffic - Other Traffic"
"06/10/2025 10:12 AM ET","Prince William (County)","I-95N",159.1,"On I-95 at mile marker 159.1 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
