Update Time,Jurisdiction,Route,MRM,Description,Label
"10/05/2025, 10:02 AM ET","Westmoreland (County)","Rt. 1612N (Westmoreland County)",0.3,"On Rt. 1612 in the County of Westmoreland, in the vicinity of N Independence Dr; Rt. 1601E/W (Westmoreland County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"10/05/2025, 11:05 AM ET","Fairfax (County)","I-66W",61.5,"On I-66 at mile marker 61.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 11:05 AM ET","Hampton (City)","I-64W",264.2,"On I-64 at mile marker 264.2 in the City of Hampton, near PIne Chapel Road, motorists can expect delays due to a multi-vehicle crash. The west left shoulder, left lane, and left center lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/05/2025, 10:59 AM ET","Shenandoah (County)","I-81S",298.5,"On I-81 at mile marker 298.5 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 10:23 AM ET","Mecklenburg (County)","I-85S",2.2,"On I-85 South at mile marker 2.2 in the County of Mecklenburg, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/05/2025, 10:55 AM ET","Augusta (County)","I-81N",224.2,"On I-81 at mile marker 224.2 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 11:07 AM ET","Suffolk (City)","US-58W",471.1,"On US-58 in the City of Suffolk, in the vicinity of US-460W; Ramp Intersection, near Godwin Boulevard, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/05/2025, 10:56 AM ET","Emporia (City)","US-58W",411.5,"On US-58 in the City of Emporia, in the vicinity of Purdy Rd; Service Road; City Rt. 2N/S (City of Emporia), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/05/2025, 11:07 AM ET","Fairfax (County)","I-95S",165.2,"On I-95 at mile marker 165.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 10:52 AM ET","Spotsylvania (County)","I-95S",119.8,"On I-95 at mile marker 119.8 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 09:35 AM ET","Buchanan (County)","Rt. 632N (Buchanan County)",2.6,"On Rt. 632 North in the County of Buchanan, in the vicinity of Breckenridge Rd; Rt. 734E/W (Buchanan County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/05/2025, 11:12 AM ET","Hampton (City)","I-64W",263.9,"On I-64 at mile marker 263.9 in the City of Hampton, near Mercury Boulevard, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/05/2025, 10:41 AM ET","Fairfax (County)","VA-28S",38,"On VA-28 in the County of Fairfax, in the vicinity of Rt. 608S (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 11:09 AM ET","Henrico (County)","I-64E",177,"On I-64 at mile marker 177 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/05/2025, 10:45 AM ET","Prince Edward (County)","US-460E",258.6,"On US-460 East in the County of Prince Edward, in the vicinity of Rt. 601E/W (Prince Edward County), motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
