Update Time,Jurisdiction,Route,MRM,Description,Label
"02/27/2025 03:07 PM ET","Fairfax (County)","On I-95R Express Lanes entrance ramp from I-495N","","On I-95R Express Lanes entrance ramp from I-495N in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 01:56 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"02/27/2025 02:57 PM ET","Augusta (County)","I-81N",219.5,"On I-81 at mile marker 219.5 in the County of Augusta, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/27/2025 03:11 PM ET","Hanover (County)","I-295S",33.3,"On I-295 at mile marker 33.3 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:09 PM ET","Greensville (County)","US-58E",415.2,"On US-58 in the County of Greensville, in the vicinity of Rt. 623N/S (Greensville County), motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"02/27/2025 03:14 PM ET","Botetourt (County)","I-81N",173.4,"On I-81 at mile marker 173.4 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:16 PM ET","Shenandoah (County)","I-81S",296.1,"On I-81 South at mile marker 296.1 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:17 PM ET","Frederick (County)","I-81S",314.4,"On I-81 South at mile marker 314.4 in the County of Frederick, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 04:34 AM ET","Mecklenburg (County)","Rt. 688N (Mecklenburg County)",5,"On Rt. 688 in the County of Mecklenburg, in the vicinity of Wilkerson Rd; Rt. 677E/W (Mecklenburg County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"02/27/2025 03:17 PM ET","Henrico (County)","I-64E",204,"On I-64 East at mile marker 204 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:13 PM ET","York (County)","I-64W",243.4,"On I-64 West at mile marker 243.3 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 02:38 PM ET","Fairfax (County)","I-66W",63.8,"On I-66 at mile marker 63.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:12 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 6.5 miles.","Major Incident - Traffic - Congestion/Delay"
"02/27/2025 03:07 PM ET","Fairfax (County)","I-95N",175.8,"On I-95 at mile marker 175.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/27/2025 03:16 PM ET","Norfolk (City)","I-264W",7,"On I-264 West in the City of Norfolk, at Downtown Tunnel West, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"02/27/2025 02:56 PM ET","Shenandoah (County)","VA-55W",6.9,"On VA-55 in the County of Shenandoah, in the vicinity of Laurel Hill Way; Rt. 754N/S (Shenandoah County), motorists can expect delays due to a tractor trailer crash. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"02/27/2025 01:55 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"02/27/2025 03:10 PM ET","Rockbridge (County)","I-81N",201.3,"On I-81 at mile marker 201.3 in the County of Rockbridge, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:13 PM ET","Norfolk (City)","I-264E",13.6,"On I-264 East at mile marker 13.6 in the City of Norfolk, near Newtown Road, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/27/2025 03:16 PM ET","Chesterfield (County)","Rt. 653N (Chesterfield County)",11.7,"On Rt. 653 North in the County of Chesterfield, in the vicinity of Hull Street Rd; US-360E, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/27/2025 03:17 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"02/27/2025 03:08 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.5","","On I-495N Express Lanes at mile marker 44.5 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
