Update Time,Jurisdiction,Route,MRM,Description,Label
"05/08/2025 12:59 PM ET","Southampton (County)","US-460W",352.5,"On US-460 in the County of Southampton, in the vicinity of Sadler Rd; Rt. 618N/S (Southampton County); /SADDLER ROAD, motorists can expect delays due to a tractor trailer crash. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/08/2025 01:14 PM ET","New Kent (County)","I-64W",213,"On I-64 West at mile marker 213 in the County of New Kent, motorists can expect delays due to a vehicle crash. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Vehicle Crash"
"05/08/2025 12:21 PM ET","Roanoke (County)","I-81N",145.9,"On I-81 North at mile marker 145.9 in the County of Roanoke, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/08/2025 01:13 PM ET","Prince William (County)","I-95N",152.7,"On I-95 at mile marker 152.7 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north exit 152A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/08/2025 12:46 PM ET","Fairfax (County)","US-1S",178,"On US-1 in the County of Fairfax, in the vicinity of Hassett St; Rt. 3180N/S (Fairfax County), motorists can expect delays due to a vehicle crash. The south left lane and right lane are closed.","Major Incident - Traffic - Vehicle Crash"
"05/08/2025 01:12 PM ET","Montgomery (County)","I-81N",128.4,"On I-81 at mile marker 128.4 in the County of Montgomery, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/08/2025 01:14 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/08/2025 12:57 PM ET","Stafford (County)","I-95N",137.2,"On I-95 at mile marker 137.2 in the County of Stafford, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/08/2025 12:26 PM ET","Henry (County)","BUS US-220N (4 Martinsville/Henry)",6.8,"On BUS US-220 North in the County of Henry, in the vicinity of Stultz Rd; Rt. 1141E/W (Henry County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"05/08/2025 12:53 PM ET","Chesterfield (County)","I-95S",69,"On I-95 at mile marker 69 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/08/2025 12:48 PM ET","Rockingham (County)","I-81S",244.2,"On I-81 at mile marker 244.2 in the County of Rockingham, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/08/2025 01:10 PM ET","Virginia Beach (City)","I-64E",285.3,"On I-64 at mile marker 285.2 in the City of Virginia Beach, near Twin Bridges, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/08/2025 12:48 PM ET","Albemarle (County)","US-29S",142.7,"On US-29 in the County of Albemarle, in the vicinity of Crossover; Hilton Heights Rd; Rt. 1438E/W (Albemarle County), motorists can expect delays due to an incident. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Other Traffic"
"05/08/2025 01:13 PM ET","Richmond (City)","I-95S",75.7,"On I-95 at mile marker 75.7 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/08/2025 01:14 PM ET","Stafford (County)","I-95S",138.6,"On I-95 at mile marker 138.6 in the County of Stafford, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
