Update Time,Jurisdiction,Route,MRM,Description,Label
"12/29/2025, 05:53 PM ET","Fairfax (County)","I-95S",176.2,"On I-95 at mile marker 176.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/29/2025, 04:18 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 05:21 PM ET","Virginia Beach (City)","US-13N",55.7,"On US-13 North in the City of Virginia Beach, at Chesapeake Bay Bridge Tunnel North, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 04:19 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 06:12 PM ET","Hampton (City)","I-64W",262.9,"On I-64 at mile marker 262.9 in the City of Hampton, near Neil Armstrong Parkway, motorists can expect delays due to a disabled vehicle. The west exit 262B narrows.","Minor Incident - Traffic - Disabled Vehicle"
"12/29/2025, 06:10 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 149.3","","On I-95R Express Lanes at mile marker 149.3 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/29/2025, 06:01 PM ET","Fairfax (County)","I-95S",163.8,"On I-95 at mile marker 163.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/29/2025, 04:02 PM ET","Buchanan (County)","Rt. 618N (Buchanan County)",2.4,"On Rt. 618 North in the County of Buchanan, in the vicinity of Pine Creek Rd; Pistol Branch Rd; Rt. 634N/S (Buchanan County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"12/29/2025, 06:07 PM ET","Arlington (County)","I-395S",7.9,"On I-395 at mile marker 7.9 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"12/29/2025, 06:09 PM ET","Virginia Beach (City)","I-264E",12.2,"On I-264 at mile marker 12.2 in the City of Virginia Beach, near Military Highway, motorists can expect delays due to a vehicle crash. The east entrance ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/29/2025, 03:47 PM ET","Fairfax (County)","Rt. 602N (Fairfax County)",0.5,"On Rt. 602 North in the County of Fairfax, in the vicinity of Myterra Way; Rt. 5998E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/29/2025, 06:12 PM ET","Frederick (County)","I-81N",314,"On I-81 at mile marker 314 in the County of Frederick, motorists can expect delays due to a vehicle crash. The north right shoulder is closed. Traffic backups are approximately 0.5 mile.","Minor Incident - Traffic - Vehicle Crash"
"12/29/2025, 03:54 PM ET","York (County)","US-17N",68.2,"On US-17 North in the County of York, at Coleman Bridge, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 05:20 PM ET","Bedford (County)","US-460W",166.9,"On US-460 in the County of Bedford, in the vicinity of Villamont Church Rd; Rt. 698E/W (Bedford County), motorists can expect delays due to a brush fire. The west right lane and right shoulder are closed.","Major Incident - Disaster (Natural/Man-Made) - Brush Fire"
"12/29/2025, 03:43 PM ET","York (County)","US-17S",68.2,"On US-17 South in the County of York, at Coleman Bridge, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 05:48 PM ET","Newport News (City)","I-64W",255.5,"On I-64 at mile marker 255.5 in the City of Newport News, near Jefferson Avenue, motorists can expect delays due to a disabled vehicle. The west outside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/29/2025, 04:01 PM ET","Fairfax (County)","Rt. 3546E (Fairfax County)",2.5,"On Rt. 3546 East in the County of Fairfax, in the vicinity of Clifton Rd, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/29/2025, 05:12 PM ET","Northampton (County)","US-13S",55.7,"On US-13 South in the County of Northampton, at Chesapeake Bay Bridge Tunnel South, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/29/2025, 04:07 PM ET","Nottoway (County)","Rt. 617N (Nottoway County)",0.2,"On Rt. 617 in the County of Nottoway, in the vicinity of Hillcrest Ln; Maben Rd; Sunnyside Rd; Rt. 632E/W (Nottoway County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
