Update Time,Jurisdiction,Route,MRM,Description,Label
"09/07/2025, 10:06 AM ET","Fairfax (County)","I-66E",60.9,"On I-66 at mile marker 60.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/07/2025, 08:39 AM ET","Prince William (County)","I-95S",153.7,"On I-95 at mile marker 153.7 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/07/2025, 10:00 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"09/07/2025, 09:50 AM ET","Fairfax (County)","I-495S",47,"On I-495 at mile marker 47 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"09/07/2025, 09:50 AM ET","Washington (County)","I-81S",12.4,"On I-81 at mile marker 12.4 in the County of Washington, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/07/2025, 10:08 AM ET","Stafford (County)","I-95S",133.6,"On I-95 at mile marker 133.6 in the County of Stafford, motorists can expect delays due to a vehicle crash. The south entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"09/07/2025, 09:47 AM ET","Washington (County)","I-81S",12.7,"On I-81 at mile marker 12.7 in the County of Washington, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"09/07/2025, 09:46 AM ET","Fairfax (County)","I-495S",46.5,"On I-495 at mile marker 46.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/07/2025, 10:13 AM ET","Newport News (City)","I-664S",7.8,"On I-664 in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/07/2025, 09:24 AM ET","Fairfax (County)","Rt. 643N (Fairfax County)",12.3,"On Rt. 643 North in the County of Fairfax, in the vicinity of Ox Rd; VA-123N, motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"09/07/2025, 08:53 AM ET","Prince William (County)","Rt. 1457N (Prince William County)",0.4,"On Rt. 1457 North in the County of Prince William, in the vicinity of Moncure Ct; Moncure Dr; Rt. 1454N/S (Prince William County), motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"09/07/2025, 09:55 AM ET","Chesterfield (County)","VA-10W",4.6,"On VA-10 West in the County of Chesterfield, in the vicinity of the ramp from VA-150W (Ironbridge Road), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"09/07/2025, 06:53 AM ET","Dinwiddie (County)","US-1N",67.3,"On US-1 in the County of Dinwiddie, in the vicinity of Franklin St; Rt. 1313E/W (Dinwiddie County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"09/07/2025, 09:37 AM ET","Fairfax (County)","Rt. 2461N (Fairfax County)",0.1,"On Rt. 2461 North in the County of Fairfax, in the vicinity of Mockingbird Dr; Rt. 4494N/S (Fairfax County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"09/07/2025, 10:01 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"09/07/2025, 10:12 AM ET","Richmond (City)","I-95S",79,"On I-95 at mile marker 79 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south exit ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
