Update Time,Jurisdiction,Route,MRM,Description,Label
"04/08/2025 06:10 AM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"04/08/2025 06:10 AM ET","Hanover (County)","Rt. 738N (Hanover County)",9.3,"On Rt. 738 North in the County of Hanover, in the vicinity of Hewlett Rd; Old Ridge Rd; Rt. 601N/S (Hanover County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"04/08/2025 06:10 AM ET","Petersburg (City)","I-85N",67,"On I-85 at mile marker 67 in the City of Petersburg, motorists can expect delays due to standing water. The north left shoulder is closed.","Minor Incident - Standing Water - Advisory"
"04/08/2025 06:35 AM ET","King George (County)","US-301N",142.7,"On US-301 North in the County of King George, at Harry Nice Bridge, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/08/2025 07:07 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 3.75 miles.","Major Incident - Traffic - Congestion/Delay"
"04/08/2025 07:04 AM ET","Fairfax (County)","I-95S",173.3,"On I-95 at mile marker 173.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:10 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"04/08/2025 07:08 AM ET","Norfolk (City)","I-64W",277.6,"On I-64 at mile marker 277.6 in the City of Norfolk, near Little Creek Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:03 AM ET","Virginia Beach (City)","I-264W",23,"On I-264 at mile marker 23 in the City of Virginia Beach, near First Colonial Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:12 AM ET","Montgomery (County)","I-81S",128.6,"On I-81 at mile marker 128.6 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 05:42 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/08/2025 07:02 AM ET","Hampton (City)","I-64W",264.3,"On I-64 at mile marker 264.3 in the City of Hampton, near Pine Chapel Road overpass, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 05:42 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/08/2025 06:33 AM ET","Essex (County)","US-17S",145.4,"On US-17 in the County of Essex, in the vicinity of Turnout; Rt. 674N/S (Essex County), motorists can expect delays due to a tractor trailer crash. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"04/08/2025 07:12 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"04/08/2025 06:06 AM ET","Stafford (County)","Rt. 623E (Stafford County)",0.8,"On Rt. 623 in the County of Stafford, in the vicinity of Harrell Rd; Woodlawn Dr; Rt. 1027N/S (Stafford County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/08/2025 06:59 AM ET","Fairfax (County)","I-66E",61.1,"On I-66 at mile marker 61.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:02 AM ET","Powhatan (County)","US-60E",154.3,"On US-60 East in the County of Powhatan, in the vicinity of Old Tavern Rd; Trenholm Rd; Rt. 629N/S (Powhatan County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"04/08/2025 06:57 AM ET","Stafford (County)","I-95N",135.3,"On I-95 at mile marker 135.3 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:12 AM ET","Chesterfield (County)","I-95S",64.6,"On I-95 at mile marker 64.6 in the County of Chesterfield, motorists can expect delays due to a tractor trailer crash. The south right lane and right shoulder are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"04/08/2025 07:12 AM ET","Chesterfield (County)","Rt. 1144E (Chesterfield County)",0.4,"On Rt. 1144 East in the County of Chesterfield, in the vicinity of Rt. 3390S (Chesterfield County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"04/08/2025 07:11 AM ET","Chesterfield (County)","I-95N",61.9,"On I-95 at mile marker 61.9 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"04/08/2025 07:06 AM ET","Henrico (County)","I-64W",191.2,"On I-64 at mile marker 191.2 in the County of Henrico, motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Vehicle Crash"
"04/08/2025 07:07 AM ET","Newport News (City)","I-64W",252.3,"On I-64 at mile marker 252.3 in the City of Newport News, near Atkinson Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:12 AM ET","Fairfax (County)","I-66E",57.6,"On I-66 at mile marker 57.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/08/2025 07:08 AM ET","Prince George (County)","Rt. 603E (Prince George County)",0.7,"On Rt. 603 in the County of Prince George, in the vicinity of Baxter Ridge Dr; Partridge Ct; Rt. 1170E/W (Prince George County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/08/2025 07:09 AM ET","Henrico (County)","I-64E",179.3,"On I-64 at mile marker 179.3 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
