Update Time,Jurisdiction,Route,MRM,Description,Label
"08/06/2025, 09:30 PM ET","Roanoke (County)","I-81S",138.4,"On I-81 at mile marker 138.4 in the County of Roanoke, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Vehicle Crash"
"08/06/2025, 09:47 PM ET","Chesapeake (City)","I-64E",299.4,"On I-64 at mile marker 299.4 in the City of Chesapeake, near Bowers Hill Interchange, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 02:56 PM ET","Brunswick (County)","Rt. 665S (Brunswick County)",1.1,"On Rt. 665 in the County of Brunswick, in the vicinity of Lake Gaston Dr; Rt. 667N/S (Brunswick County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"08/06/2025, 09:12 PM ET","Brunswick (County)","Rt. 670N (Brunswick County)",4.4,"On Rt. 670 North in the County of Brunswick, in the vicinity of Triplet Rd; Rt. 672N/S (Brunswick County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/06/2025, 09:41 PM ET","Hampton (City)","I-64W",261.4,"On I-64 at mile marker 261.4 in the City of Hampton, near BIG BETHEL ROAD, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 07:33 PM ET","Brunswick (County)","Rt. 673N (Brunswick County)",0.3,"On Rt. 673 North in the County of Brunswick, in the vicinity of Dry Bread Rd; Rt. 611E/W (Brunswick County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/06/2025, 07:31 PM ET","Brunswick (County)","Rt. 623E (Brunswick County)",10.3,"On Rt. 623 East in the County of Brunswick, in the vicinity of Fort Hill Rd; Rt. 686E/W (Brunswick County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/06/2025, 09:40 PM ET","Hanover (County)","I-95N",89.1,"On I-95 at mile marker 89.1 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 09:38 PM ET","Frederick (County)","I-81N",307,"On I-81 at mile marker 307 in the County of Frederick, motorists can expect delays due to a tractor trailer crash. The north exit ramp narrows.","Minor Incident - Traffic - Tractor Trailer Crash"
"08/06/2025, 09:36 PM ET","Fairfax (County)","I-495N",50.6,"On I-495 at mile marker 50.6 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"08/06/2025, 09:47 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to a vehicle fire. All west lanes are closed.","Major Incident - Traffic - Vehicle Fire"
"08/06/2025, 09:45 PM ET","Spotsylvania (County)","I-95N",124,"On I-95 at mile marker 124 in the County of Spotsylvania, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/06/2025, 09:39 PM ET","Mecklenburg (County)","US-58E",369,"On US-58 East in the County of Mecklenburg, in the vicinity of Rt. 775N/S (Mecklenburg County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"08/06/2025, 09:36 PM ET","Frederick (County)","I-81N",305,"On I-81 at mile marker 305 in the County of Frederick, motorists can expect delays due to a tractor trailer crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"08/06/2025, 09:40 PM ET","Arlington (County)","I-395S",9.3,"On I-395 at mile marker 9.3 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 05:38 PM ET","Greensville (County)","I-95S",8.3,"On I-95 at mile marker 8.2 in the County of Greensville, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/06/2025, 07:33 PM ET","Brunswick (County)","Rt. 611E (Brunswick County)",16.7,"On Rt. 611 East in the County of Brunswick, in the vicinity of Reavis Gin Rd; Rt. 673N/S (Brunswick County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/06/2025, 09:14 PM ET","Fairfax (County)","I-95N",174,"On I-95 at mile marker 174 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed. The north exit ramp narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"08/06/2025, 08:43 PM ET","Greensville (County)","Rt. 604N (Greensville County)",2.8,"On Rt. 604 in the County of Greensville, in the vicinity of Bowen Rd; Rt. 693E/W (Greensville County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"08/06/2025, 09:37 PM ET","Henrico (County)","I-95N",85,"On I-95 at mile marker 85 in the County of Henrico, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/06/2025, 07:37 PM ET","Brunswick (County)","Rt. 623E (Brunswick County)",5.8,"On Rt. 623 in the County of Brunswick, in the vicinity of Governor Harrison Pkwy; US-58E, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/06/2025, 09:37 PM ET","Richmond (City)","I-64E",193,"On I-64 at mile marker 193 in the City of Richmond, motorists can expect delays due to a vehicle crash. The east right shoulder and exit 193B are closed.","Major Incident - Traffic - Vehicle Crash"
"08/06/2025, 09:22 PM ET","Arlington (County)","I-395S",9.4,"On I-395 at mile marker 9.4 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 03:00 PM ET","Brunswick (County)","Rt. 686E (Brunswick County)",0,"On Rt. 686 in the County of Brunswick, in the vicinity of Browns Creek Rd; Rt. 623E/W (Brunswick County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/06/2025, 09:18 PM ET","Botetourt (County)","I-81N",150,"On I-81 at mile marker 150 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/06/2025, 02:25 PM ET","Brunswick (County)","Rt. 665N (Brunswick County)",0.6,"On Rt. 665 in the County of Brunswick, in the vicinity of Lake Gaston Dr; Rt. 667N/S (Brunswick County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"08/06/2025, 09:45 PM ET","Arlington (County)","I-66E",70.7,"On I-66 at mile marker 70.7 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
