Update Time,Jurisdiction,Route,MRM,Description,Label
"05/17/2025 04:03 AM ET","Henrico (County)","I-64E",194.8,"On I-64 at mile marker 194.8 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/17/2025 04:20 AM ET","Norfolk (City)","I-264W",13.1,"On I-264 at mile marker 13.1 in the City of Norfolk, near 64 Interchnage, motorists can expect delays due to a disabled vehicle. The west outside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/17/2025 04:20 AM ET","Alexandria (City)","I-395S",4,"On I-395 at mile marker 4 in the City of Alexandria, motorists can expect delays due to a vehicle crash. The south exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/17/2025 03:57 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/17/2025 03:59 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/17/2025 02:44 AM ET","Fairfax (County)","On Frye Road at Pole Road","","On Frye Road at Pole Road in the County of Fairfax, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/17/2025 04:13 AM ET","Alexandria (City)","I-395S",3,"On I-395 at mile marker 3 in the City of Alexandria, motorists can expect delays due to an incident. The south exit ramp narrows.","Minor Incident - Traffic - Other Traffic"
"05/17/2025 03:09 AM ET","Fairfax (County)","VA-90005N",5.6,"On VA-90005 in the County of Fairfax, in the vicinity of Morningside Ln; Rt. 2116E/W (Fairfax County), motorists can expect delays due to a vehicle crash. The north left lane, right lane, and right shoulder are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/16/2025 10:20 PM ET","Chesterfield (County)","Rt. 2290N (Chesterfield County)",0,"On Rt. 2290 North in the County of Chesterfield, in the vicinity of Belmont Rd; Clairton Rd; Rt. 2273N/S (Chesterfield County); Rt. 651E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/17/2025 04:19 AM ET","Henrico (County)","I-295S",27.6,"On I-295 at mile marker 27.6 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south exit 28A is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/17/2025 04:17 AM ET","Prince William (County)","I-95S",160.7,"On I-95 at mile marker 160.7 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
