Update Time,Jurisdiction,Route,MRM,Description,Label
"05/09/2025 04:53 PM ET","Arlington (County)","I-66E",68,"On I-66 at mile marker 68 in the County of Arlington, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 04:59 PM ET","Smyth (County)","I-81S",39.1,"On I-81 at mile marker 39.1 in the County of Smyth, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 05:14 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/09/2025 04:54 PM ET","Roanoke (County)","I-81N",137.6,"On I-81 at mile marker 137.6 in the County of Roanoke, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 04:56 PM ET","Stafford (County)","I-95S",147.1,"On I-95 at mile marker 147.1 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 05:01 PM ET","Henrico (County)","I-295S",26.3,"On I-295 at mile marker 26.3 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed. Traffic backups are approximately 1.78 miles.","Major Incident - Traffic - Vehicle Crash"
"05/09/2025 04:55 PM ET","Stafford (County)","I-95S",138.4,"On I-95 at mile marker 138.4 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 03:01 PM ET","Victoria (Town)","VA-49S",51,"On VA-49 in the Town of Victoria, in the vicinity of Rt. 1043E/W (Lunenburg County), motorists can expect delays due to a tractor trailer crash. The south right lane and right shoulder are closed. The south entrance ramp narrows.","Major Incident - Traffic - Tractor Trailer Crash"
"05/09/2025 05:14 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 6.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/09/2025 05:12 PM ET","Fauquier (County)","I-66E",26.1,"On I-66 at mile marker 26.1 in the County of Fauquier, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 05:14 PM ET","Henrico (County)","I-64E",185,"On I-64 at mile marker 185 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 04:14 PM ET","Portsmouth (City)","I-264E",6.8,"On I-264 East in the City of Portsmouth, at Downtown Tunnel East, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"05/09/2025 05:07 PM ET","Roanoke (County)","I-81N",133.7,"On I-81 at mile marker 133.7 in the County of Roanoke, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Vehicle Crash"
"05/09/2025 05:11 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/09/2025 05:11 PM ET","Richmond (City)","I-95N",78.8,"On I-95 at mile marker 78.8 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The north right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"05/09/2025 05:13 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/09/2025 04:55 PM ET","Chesterfield (County)","US-60W",184,"On US-60 in the County of Chesterfield, in the vicinity of Granite Spring Rd; Rt. 781N/S (Chesterfield County), motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"05/09/2025 04:26 PM ET","Virginia Beach (City)","I-264W",14.9,"On I-264 at mile marker 14.9 in the City of Virginia Beach, near Witchduck Road, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 04:56 PM ET","Fairfax (County)","I-395R",5.3,"On I-395R at mile marker 5.3 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 04:39 PM ET","Fairfax (County)","I-495N",54.8,"On I-495 at mile marker 54.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 05:14 PM ET","Fairfax (County)","I-495S",51,"On I-495 at mile marker 51 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/09/2025 02:48 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/09/2025 04:54 PM ET","Fairfax (County)","I-66E",53,"On I-66 at mile marker 53 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 05:09 PM ET","Charlotte (County)","Rt. 686N (Charlotte County)",0.2,"On Rt. 686 North in the County of Charlotte, in the vicinity of Barnes Rd; Robertson Rd; Tinker Rd; Rt. 609E/W (Charlotte County); Rt. 602E/W (Charlotte County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 05:12 PM ET","Virginia Beach (City)","I-264E",22.7,"On I-264 at mile marker 22.7 in the City of Virginia Beach, near First Colonial Parkway, motorists can expect delays due to a vehicle fire. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Fire"
"05/09/2025 05:13 PM ET","Virginia Beach (City)","I-264W",18.3,"On I-264 at mile marker 18.3 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 05:00 PM ET","Smyth (County)","I-81S",39,"On I-81 at mile marker 39 in the County of Smyth, motorists can expect delays due to a vehicle crash. The south exit 39 narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/09/2025 03:06 PM ET","Norfolk (City)","I-264W",7,"On I-264 West in the City of Norfolk, at Downtown Tunnel West, motorists can expect major delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/09/2025 04:57 PM ET","Fairfax (County)","I-95N",170.5,"On I-95 at mile marker 170.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 05:05 PM ET","Fredericksburg (City)","VA-3W",33.2,"On VA-3 in the City of Fredericksburg, in the vicinity of the ramp, motorists can expect delays due to a vehicle crash. The west right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"05/09/2025 05:08 PM ET","Arlington (County)","I-395R",7.1,"On I-395R at mile marker 7.1 in the County of Arlington, motorists can expect potential delays due to an incident. The south left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Other Traffic"
"05/09/2025 05:06 PM ET","York (County)","I-64W",243,"On I-64 at mile marker 243 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 04:48 PM ET","Stafford (County)","I-95S",143.6,"On I-95 at mile marker 143.6 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
