Update Time,Jurisdiction,Route,MRM,Description,Label
"10/21/2025, 07:14 AM ET","Chesapeake (City)","I-64W",291.1,"On I-64 at mile marker 291.1 in the City of Chesapeake, near Battlefield Boulevard, motorists can expect delays due to a vehicle crash. The west inside right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Stafford (County)","I-95N",145,"On I-95 at mile marker 145 in the County of Stafford, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/21/2025, 07:11 AM ET","Loudoun (County)","VA-28N",41.4,"On VA-28 in the County of Loudoun, in the vicinity of Cedar Green Rd; Rt. 775N (Loudoun County), motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 07:09 AM ET","Henrico (County)","I-95N",84,"On I-95 at mile marker 84 in the County of Henrico, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:15 AM ET","Albemarle (County)","I-64E",116.4,"On I-64 at mile marker 116.4 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Shenandoah (County)","I-81S",281,"On I-81 at mile marker 281 in the County of Shenandoah, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Fairfax (County)","I-495N",46.3,"On I-495 at mile marker 46.3 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left lane, left center lane, and right center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:02 AM ET","Roanoke (County)","I-81N",139,"On I-81 at mile marker 139 in the County of Roanoke, motorists can expect delays due to a disabled tractor trailer. The north right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"10/21/2025, 06:49 AM ET","Hampton (City)","I-664N",1.1,"On I-664 at mile marker 1.1 in the City of Hampton, near Power Plant Parkway, motorists can expect delays due to a vehicle crash. The north left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Henrico (County)","I-64E",193.9,"On I-64 at mile marker 193.9 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:01 AM ET","Pittsylvania (County)","Rt. 924E (Pittsylvania County)",2.2,"On Rt. 924 East in the County of Pittsylvania, in the vicinity of Rockford School Rd; Rt. 665E/W (Pittsylvania County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:11 AM ET","Albemarle (County)","I-64E",116.4,"On I-64 at mile marker 116.4 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The east left shoulder, left lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:03 AM ET","Albemarle (County)","VA-231N",5,"On VA-231 in the County of Albemarle, in the vicinity of Lindsay Rd; Rt. 615N/S (Albemarle County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 07:14 AM ET","Chesterfield (County)","I-95S",68.2,"On I-95 at mile marker 68.2 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 06:53 AM ET","Campbell (County)","Rt. 761N (Campbell County)",7.4,"On Rt. 761 North in the County of Campbell, in the vicinity of School Rd; Rt. 653N/S (Campbell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 06:39 AM ET","York (County)","I-64E",244.4,"On I-64 at mile marker 244.4 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 06:59 AM ET","Henrico (County)","I-95N",74,"On I-95 at mile marker 74 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed. The north exit 74c narrows.","Minor Incident - Traffic - Disabled Vehicle"
