Update Time,Jurisdiction,Route,MRM,Description,Label
"06/08/2025 03:46 PM ET","Fairfax (County)","I-66E",55.2,"On I-66 at mile marker 55.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:15 PM ET","Henrico (County)","I-64E",185,"On I-64 at mile marker 185 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:04 PM ET","Hanover (County)","I-95S",92,"On I-95 at mile marker 92 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:14 PM ET","Henrico (County)","I-295S",30,"On I-295 at mile marker 30 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 03:49 PM ET","Stafford (County)","Rt. 1455E (Stafford County)",0.6,"On Rt. 1455 East in the County of Stafford, in the vicinity of Mine Rd; Rt. 684S (Stafford County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"06/08/2025 03:29 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 141.2","","On I-95R Express Lanes at mile marker 141.2 in the County of Stafford, motorists can expect potential delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/08/2025 04:02 PM ET","Lee (County)","US-58E",1.3,"On US-58 in the County of Lee, in the vicinity of Wilderness Rd; Rt. 948N (Lee County), motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/08/2025 04:13 PM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 52","","On I-66W Express Lanes at mile marker 52 in the County of Fairfax, motorists can expect potential delays due to an incident. The west right lane is closed.","Major Incident - Traffic - Other Traffic"
"06/08/2025 03:18 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"06/08/2025 04:13 PM ET","Prince William (County)","I-95S",149.6,"On I-95 at mile marker 149.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south center lane is closed.","Major Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:00 PM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 52","","On I-66W Express Lanes at mile marker 52 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:11 PM ET","Fairfax (County)","I-495N",47,"On I-495 at mile marker 47 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north exit 47 is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/08/2025 04:15 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"06/08/2025 03:13 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind. Lane closures exist.","Minor Incident - High Wind - Advisory"
"06/08/2025 03:47 PM ET","Chesapeake (City)","I-64E",298.4,"On I-64 at mile marker 298.4 in the City of Chesapeake, near Military Highway, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 04:13 PM ET","Norfolk (City)","I-64W",283.2,"On I-64 at mile marker 283.2 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/08/2025 03:14 PM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to high wind. Lane closures exist.","Minor Incident - High Wind - Advisory"
"06/08/2025 04:16 PM ET","Frederick (County)","I-81N",317,"On I-81 at mile marker 317 in the County of Frederick, motorists can expect delays due to a disabled tractor trailer. The north exit ramp narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
