Update Time,Jurisdiction,Route,MRM,Description,Label
"10/23/2025, 06:58 AM ET","Chesterfield (County)","VA-288S",0,"On VA-288 in the County of Chesterfield, in the vicinity of the ramp to I-95, motorists can expect delays due to a multi-vehicle crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/23/2025, 06:36 AM ET","Loudoun (County)","VA-28S",39.8,"On VA-28 in the County of Loudoun, in the vicinity of the exit ramp, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 07:11 AM ET","Hanover (County)","I-95N",89.7,"On I-95 at mile marker 89.7 in the County of Hanover, motorists can expect delays due to a vehicle crash. The north left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/23/2025, 06:39 AM ET","Powhatan (County)","Rt. 610N (Powhatan County)",0.9,"On Rt. 610 North in the County of Powhatan, in the vicinity of Gaynel Dr; Windy Hill Ln; Rt. 1036E/W (Powhatan County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 07:09 AM ET","Fairfax (County)","I-395N",2.3,"On I-395 at mile marker 2.3 in the County of Fairfax, motorists can expect delays due to a vehicle fire. The north exit ramp narrows. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Vehicle Fire"
"10/23/2025, 07:07 AM ET","Virginia Beach (City)","I-264E",20,"On I-264 at mile marker 20 in the City of Virginia Beach, near Lynnhaven Parkway, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 07:15 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"10/23/2025, 07:08 AM ET","Fairfax (County)","I-66E",60.6,"On I-66 at mile marker 60.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 07:08 AM ET","Hampton (City)","I-64W",262.7,"On I-64 at mile marker 262.7 in the City of Hampton, near Neil Armstrong Parkway, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 06:55 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/23/2025, 07:12 AM ET","Spotsylvania (County)","US-1N",142.3,"On US-1 in the County of Spotsylvania, in the vicinity of Jefferson Davis Hwy; Southpoint Pkwy; Rt. 711N (Spotsylvania County); US-1S, US-17S, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/23/2025, 06:36 AM ET","Fairfax (County)","VA-28N",35.6,"On VA-28 in the County of Fairfax, in the vicinity of Ramp Intersection:MCLEAREN RD., motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 07:01 AM ET","Fairfax (County)","I-495N",54.3,"On I-495 at mile marker 54.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north exit 54B narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 07:06 AM ET","Caroline (County)","VA-2N",20,"On VA-2 North in the County of Caroline, in the vicinity of Sunshine Rd; Rt. 648N/S (Caroline County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 07:15 AM ET","Norfolk (City)","I-64R",279.8,"On I-64R at mile marker 279.8 in the City of Norfolk, near Norview Avenue, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
