Update Time,Jurisdiction,Route,MRM,Description,Label
"11/05/2025, 08:29 AM ET","Fairfax (County)","I-95S",174.5,"On I-95 at mile marker 174.5 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/05/2025, 07:42 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"11/05/2025, 08:28 AM ET","Virginia Beach (City)","I-264W",13.6,"On I-264 at mile marker 13.6 in the City of Virginia Beach, near Newtown Road, motorists can expect delays due to a multi-vehicle crash. The west outside right lane and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"11/05/2025, 08:29 AM ET","Fairfax (County)","I-95S",174.6,"On I-95 at mile marker 174.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/05/2025, 08:25 AM ET","York (County)","I-64W",243.4,"On I-64 at mile marker 243.3 in the County of York, near Route 199, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/05/2025, 06:28 AM ET","Fairfax (County)","I-95R",165.9,"On I-95R at mile marker 165.9 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/05/2025, 08:29 AM ET","Chesapeake (City)","I-664S",16.4,"On I-664 at mile marker 16.4 in the City of Chesapeake, near Portsmouth Boulevard, motorists can expect delays due to a vehicle crash. The south right shoulder and entrance ramp are closed.","Major Incident - Traffic - Vehicle Crash"
"11/05/2025, 07:56 AM ET","Hanover (County)","I-295S",37,"On I-295 at mile marker 37 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/05/2025, 08:25 AM ET","Clarke (County)","VA-7E",8.4,"On VA-7 in the County of Clarke, in the vicinity of Triple J Rd; Xver; Rt. 632N/S (Clarke County), motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"11/05/2025, 08:30 AM ET","Hanover (County)","I-295N",41.5,"On I-295 at mile marker 41.5 in the County of Hanover, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/05/2025, 08:25 AM ET","Fairfax (County)","I-95N",166.8,"On I-95 at mile marker 166.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/05/2025, 08:03 AM ET","Portsmouth (City)","I-264E",6.8,"On I-264 East in the City of Portsmouth, at Downtown Tunnel East, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"11/05/2025, 08:26 AM ET","Fairfax (County)","I-66E",57.8,"On I-66 at mile marker 57.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/05/2025, 08:15 AM ET","Virginia Beach (City)","I-264W",13.6,"On I-264 at mile marker 13.6 in the City of Virginia Beach, near Newtown Road, motorists can expect delays due to a multi-vehicle crash. The west outside right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"11/05/2025, 08:28 AM ET","Chesapeake (City)","I-664N",15.7,"On I-664 at mile marker 15.7 in the City of Chesapeake, near Pughsville Road, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/05/2025, 08:21 AM ET","Fairfax (County)","I-66E",53.5,"On I-66 at mile marker 53.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
