Update Time,Jurisdiction,Route,MRM,Description,Label
"07/10/2025, 09:43 PM ET","Windsor (Town)","US-460E",365.5,"On US-460 East in the Town of Windsor, in the vicinity of Bank St; N Court St; Rt. 610N/S (Isle of Wight County); Rt. 603E/W (Isle of Wight County);603-WEST, motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"07/10/2025, 07:08 PM ET","Chesterfield (County)","Rt. 746N (Chesterfield County)",6,"On Rt. 746 in the County of Chesterfield, in the vicinity of E Hundred Rd; VA-10W, motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"07/10/2025, 11:14 PM ET","Fairfax (County)","I-95S",166.3,"On I-95 at mile marker 166.3 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"07/10/2025, 08:09 PM ET","Prince George (County)","Rt. 607E (Prince George County)",2.4,"On Rt. 607 East in the County of Prince George, in the vicinity of Sunnybrook Rd; FR-122N/S, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/10/2025, 08:00 PM ET","Dinwiddie (County)","Rt. 624N (Dinwiddie County)",3.1,"On Rt. 624 North in the County of Dinwiddie, in the vicinity of White Oak Rd; Rt. 613E/W (Dinwiddie County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/10/2025, 11:20 PM ET","Norfolk (City)","I-64E",283.8,"On I-64 at mile marker 283.8 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"07/10/2025, 10:49 PM ET","Norfolk (City)","I-64E",273.7,"On I-64 at mile marker 273.7 in the City of Norfolk, near 4Th View Street, motorists can expect delays due to a disabled tractor trailer. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"07/10/2025, 11:21 PM ET","Chesterfield (County)","I-95N",63.9,"On I-95 at mile marker 63.9 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/10/2025, 11:21 PM ET","Chesapeake (City)","I-464S",4.5,"On I-464 at mile marker 4.5 in the City of Chesapeake, near Poindexter Street, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/10/2025, 07:00 PM ET","Chesterfield (County)","Rt. 701E (Chesterfield County)",3,"On Rt. 701 East in the County of Chesterfield, in the vicinity of Whitepine Rd; Rt. 701W (Chesterfield County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"07/10/2025, 11:17 PM ET","Giles (County)","US-460E",99.5,"On US-460 East in the County of Giles, in the vicinity of Lebanon Rd; Rt. 771E/W (Giles County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"07/10/2025, 08:51 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 51.3","","On I-495N Express Lanes at mile marker 51.3 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/10/2025, 08:13 PM ET","Hanover (County)","Rt. 635E (Hanover County)",1.3,"On Rt. 635 East in the County of Hanover, in the vicinity of Colts Neck Rd; Rt. 1507N/S (Hanover County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/10/2025, 11:00 PM ET","Stafford (County)","I-95N",133.1,"On I-95 at mile marker 133.1 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/10/2025, 10:27 PM ET","Prince William (County)","I-95S",150.8,"On I-95 at mile marker 150.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/10/2025, 10:37 PM ET","Fairfax (County)","I-95R",162.2,"On I-95R at mile marker 162.2 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
