Update Time,Jurisdiction,Route,MRM,Description,Label
"12/08/2025, 12:32 AM ET","Prince William (County)","VA-234S",20.3,"On VA-234 South in the County of Prince William, in the vicinity of Wellington Rd; Rt. 674E (Prince William County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/07/2025, 11:34 PM ET","Amherst (County)","Rt. 643E (Amherst County)",8,"On Rt. 643 East in the County of Amherst, in the vicinity of Lewis Keith Rd; Rt. 651N/S (Amherst County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"12/08/2025, 12:39 AM ET","King George (County)","US-301N",142.7,"On US-301 North in the County of King George, at Harry Nice Bridge, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/08/2025, 01:29 AM ET","Henrico (County)","I-64W",203.6,"On I-64 at mile marker 203.6 in the County of Henrico, motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"12/08/2025, 01:19 AM ET","Chesapeake (City)","I-464S",0.3,"On I-464 at mile marker 0.3 in the City of Chesapeake, near 64 Interchange, motorists can expect delays due to a vehicle crash. The south exit 1B is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/08/2025, 01:18 AM ET","Chesapeake (City)","I-64E",291.9,"On I-64 at mile marker 291.9 in the City of Chesapeake, near 464 Interchange, motorists can expect delays due to a vehicle crash. The east right shoulder and exit 291B are closed.","Major Incident - Traffic - Vehicle Crash"
"12/08/2025, 01:13 AM ET","Stafford (County)","I-95S",134.9,"On I-95 at mile marker 134.9 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/08/2025, 01:28 AM ET","Richmond (City)","I-95S",76.3,"On I-95 at mile marker 76.3 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/08/2025, 12:48 AM ET","Chesapeake (City)","I-464N",0.2,"On I-464 at mile marker 0.2 in the City of Chesapeake, near 64 Interchange, motorists can expect delays due to a vehicle crash. The north exit 1 is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/07/2025, 11:40 PM ET","Prince William (County)","I-95N",148.6,"On I-95 at mile marker 148.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
