Update Time,Jurisdiction,Route,MRM,Description,Label
"06/11/2025 10:10 AM ET","Hanover (County)","I-295N",40,"On I-295 at mile marker 40 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 10:17 AM ET","Chesterfield (County)","I-95N",59.5,"On I-95 at mile marker 59.5 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/11/2025 10:17 AM ET","Colonial Heights (City)","I-95N",54,"On I-95 at mile marker 54 in the City of Colonial Heights, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 09:44 AM ET","Prince William (County)","US-15S",195.3,"On US-15 South in the County of Prince William, in the vicinity of John Marshall Hy; VA-55E/W, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"06/11/2025 10:02 AM ET","Norfolk (City)","I-64W",283.4,"On I-64 at mile marker 283.4 in the City of Norfolk, near Virginia Beach Boulevard Overpass, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 10:00 AM ET","Alexandria (City)","I-395R",4.6,"On I-395R at mile marker 4.6 in the City of Alexandria, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 09:51 AM ET","Chesterfield (County)","VA-288S",15,"On VA-288 in the County of Chesterfield, in the vicinity of Centre St; Fountain Square Way, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/11/2025 10:11 AM ET","Chesapeake (City)","I-64E",295,"On I-64 at mile marker 295 in the City of Chesapeake, near Shell Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 10:13 AM ET","Stafford (County)","I-95S",148.1,"On I-95 at mile marker 148.1 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/11/2025 10:14 AM ET","Henrico (County)","I-295S",23.7,"On I-295 at mile marker 23.7 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
