Update Time,Jurisdiction,Route,MRM,Description,Label
"06/07/2025 11:13 PM ET","Dinwiddie (County)","I-85S",48,"On I-85 South at mile marker 48 in the County of Dinwiddie, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 10:58 PM ET","Fairfax (County)","I-95S",169,"On I-95 at mile marker 169 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 11:18 PM ET","Hanover (County)","I-95N",89.1,"On I-95 at mile marker 89.1 in the County of Hanover, motorists can expect delays due to a vehicle crash. The north exit 89 narrows.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 11:15 PM ET","Fairfax (County)","I-395N",4,"On I-395 at mile marker 4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 11:19 PM ET","Chesapeake (City)","I-664S",17.4,"On I-664 at mile marker 17.4 in the City of Chesapeake, near Dock Landing Road, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 11:21 PM ET","Norfolk (City)","I-64E",276.3,"On I-64 at mile marker 276.3 in the City of Norfolk, near 564 Interchange, motorists can expect delays due to a vehicle crash. The east right shoulder is closed. The east exit 276 narrows.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 11:13 PM ET","Newport News (City)","I-64E",256.1,"On I-64 at mile marker 256.1 in the City of Newport News, near Jefferson Avenue, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 11:21 PM ET","Smyth (County)","I-81S",39.8,"On I-81 at mile marker 39.8 in the County of Smyth, motorists can expect delays due to a tractor trailer crash. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"06/07/2025 10:31 PM ET","Orange (County)","Rt. 612N (Orange County)",8.9,"On Rt. 612 in the County of Orange, in the vicinity of Oakshade Rd; Rt. 662E/W (Orange County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"06/07/2025 11:20 PM ET","Stafford (County)","I-95S",145.4,"On I-95 at mile marker 145.4 in the County of Stafford, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
