Update Time,Jurisdiction,Route,MRM,Description,Label
"02/08/2025 07:36 AM ET","Mecklenburg (County)","I-85S",6.6,"On I-85 at mile marker 6.6 in the County of Mecklenburg, motorists can expect delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"02/08/2025 07:46 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/08/2025 08:48 AM ET","Gloucester (County)","VA-33E",49.94,"On VA-33 East in the County of Gloucester, in the vicinity of Blands Farm Rd; C W Davis Way; College Dr; John Clayton Memorial Hwy; Lewis B Puller Memorial Hwy; VA-374N/S, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/08/2025 09:01 AM ET","Nottoway (County)","VA-153N",1.25,"On VA-153 North in the County of Nottoway, in the vicinity of Old Richmond Rd; Rt. 612N/S (Nottoway County), motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/08/2025 09:08 AM ET","Fairfax (County)","I-95S",165.7,"On I-95 South at mile marker 165.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/08/2025 09:04 AM ET","Stafford (County)","I-95S",135.7,"On I-95 at mile marker 135.7 in the County of Stafford, motorists can expect delays due to a tractor trailer crash. The south left shoulder and right shoulder are closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"02/08/2025 09:08 AM ET","Montgomery (County)","I-81S",116.7,"On I-81 at mile marker 116.7 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/08/2025 08:58 AM ET","Norfolk (City)","I-264W",8.82,"On I-264 at mile marker 8.8 in the City of Norfolk, near E. Brambleton Ave, motorists can expect delays due to a disabled vehicle. The west exit 11A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"02/08/2025 09:11 AM ET","Keller (Town)","US-13N",111.57,"On US-13 in the Town of Keller, in the vicinity of Rt. 1403E/W (Accomack County), near First Street, motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"02/08/2025 08:58 AM ET","Spotsylvania (County)","I-95S",128.8,"On I-95 at mile marker 128.8 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/08/2025 07:48 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/08/2025 08:29 AM ET","Caroline (County)","Rt. 630E (Caroline County)",9.79,"On Rt. 630 East in the County of Caroline, in the vicinity of Bull Neck Rd; Elevon Rd; Rt. 630E/W (Essex County); Rt. 635N/S (Essex County); Rt. 635N/S (Caroline County); County/City/Town Line: ESSEX COUNTY LINE/, motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/08/2025 08:59 AM ET","Middlesex (County)","VA-3E",136.8,"On VA-3 East in the County of Middlesex, in the vicinity of City Of Refuge Rd; Rt. 653N/S (Middlesex County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/08/2025 08:54 AM ET","Henrico (County)","I-95S",81.2,"On I-95 at mile marker 81.2 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
