Update Time,Jurisdiction,Route,MRM,Description,Label
"10/21/2025, 09:06 PM ET","Fairfax (County)","I-95N",170,"On I-95 at mile marker 170 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 06:29 PM ET","Sussex (County)","VA-31N",2.4,"On VA-31 North in the County of Sussex, in the vicinity of Terrapin Rd; Rt. 629E/W (Sussex County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/21/2025, 09:15 PM ET","Crewe (Town)","US-460E",271.5,"On US-460 East in the Town of Crewe, in the vicinity of Rocky Ford Rd; Rt. 607N/S (Nottoway County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 08:51 PM ET","Fairfax (County)","I-95S",166.1,"On I-95 at mile marker 166.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 08:55 PM ET","Prince William (County)","I-95S",154.6,"On I-95 at mile marker 154.6 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/21/2025, 09:23 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/21/2025, 09:19 PM ET","Loudoun (County)","Rt. 772W (Loudoun County)",4.5,"On Rt. 772 in the County of Loudoun, in the vicinity of Old Ryan Rd; Vantage Pointe Pl, near Old Ryan Road, motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/21/2025, 09:11 PM ET","Albemarle (County)","VA-22E",2.4,"On VA-22 in the County of Albemarle, in the vicinity of Black Cat Rd; Rt. 616N/S (Albemarle County), motorists can expect delays due to an incident. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Other Traffic"
"10/21/2025, 06:38 PM ET","Southampton (County)","Rt. 709W (Southampton County)",1.9,"On Rt. 709 West in the County of Southampton, in the vicinity of Melon Field Rd; Rt. 749N/S (Southampton County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/21/2025, 09:13 PM ET","Fairfax (County)","I-66W",60.4,"On I-66 at mile marker 60.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/21/2025, 09:23 PM ET","Newport News (City)","I-664S",7.8,"On I-664 in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to a disabled vehicle. The south right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"10/21/2025, 08:22 PM ET","Fairfax (County)","I-66E",58.4,"On I-66 at mile marker 58.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
