Update Time,Jurisdiction,Route,MRM,Description,Label
"10/24/2025, 02:14 PM ET","Henrico (County)","I-295S",41,"On I-295 at mile marker 41 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 08:50 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"10/24/2025, 02:11 PM ET","Hanover (County)","I-95S",96.6,"On I-95 at mile marker 96.6 in the County of Hanover, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 08:54 PM ET","Prince William (County)","On I-66W Express Lanes exit ramp to Sudley Road","","On I-66W Express Lanes exit ramp to Sudley Road in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The west exit ramp is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:20 PM ET","Newport News (City)","I-64E",257.5,"On I-64 at mile marker 257.5 in the City of Newport News, near Victory Boulevard, motorists can expect delays due to a vehicle crash. The east left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 01:04 PM ET","Fairfax (County)","I-495S",45,"On I-495 at mile marker 45 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:21 PM ET","Henrico (County)","I-64E",186.6,"On I-64 at mile marker 186.6 in the County of Henrico, motorists can expect delays due to a tractor trailer crash. The east right lane, right shoulder, and exit 186 are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"10/24/2025, 02:01 PM ET","Henrico (County)","I-295S",27,"On I-295 South at mile marker 27 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:02 PM ET","Loudoun (County)","VA-7W",48.3,"On VA-7 West in the County of Loudoun, in the vicinity of Potomac View Rd; Rt. 637S (Loudoun County), motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 01:53 PM ET","New Kent (County)","I-64W",214,"On I-64 at mile marker 214 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 01:49 PM ET","Fairfax (County)","Rt. 2221N (Fairfax County)",0.2,"On Rt. 2221 North in the County of Fairfax, in the vicinity of Vale St; Rt. 2220E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"10/24/2025, 01:50 PM ET","Fairfax (County)","I-66E",55.4,"On I-66 at mile marker 55.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The east exit 55A narrows.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 02:24 PM ET","Virginia Beach (City)","I-264E",16.9,"On I-264 at mile marker 16.9 in the City of Virginia Beach, near Independence Boulevard, motorists can expect delays due to a disabled vehicle. The east right lane is closed.","Major Incident - Traffic - Disabled Vehicle"
"10/24/2025, 01:30 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"10/24/2025, 12:59 PM ET","Henry (County)","US-220S",18.8,"On US-220 South in the County of Henry, in the vicinity of Dyer St; Rt. 1210E/W (Henry County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 08:49 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"10/24/2025, 02:21 PM ET","Stafford (County)","I-95N",133,"On I-95 at mile marker 133 in the County of Stafford, motorists can expect delays due to a vehicle crash. The north exit 133 is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 02:20 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/24/2025, 02:14 PM ET","Chesapeake (City)","I-64E",298,"On I-64 at mile marker 298 in the City of Chesapeake, near Military Highway, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:23 PM ET","Prince William (County)","I-95S",158,"On I-95 at mile marker 158 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:05 PM ET","Amelia (County)","US-360E",111.6,"On US-360 East in the County of Amelia, in the vicinity of Rt. 698E/W (Amelia County), motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
