Update Time,Jurisdiction,Route,MRM,Description,Label
"09/24/2025, 12:43 PM ET","Prince William (County)","I-66W",40.4,"On I-66 at mile marker 40.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 01:12 PM ET","Fairfax (County)","I-95N",165.4,"On I-95 at mile marker 165.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 12:47 PM ET","Fairfax (County)","Rt. 8300E (Fairfax County)",0.4,"On Rt. 8300 East in the County of Fairfax, in the vicinity of Trillium House La; Rt. 8585N/S (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/24/2025, 01:14 PM ET","Fairfax (County)","I-95S",164.5,"On I-95 at mile marker 164.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 01:14 PM ET","Henrico (County)","I-95N",80,"On I-95 at mile marker 80 in the County of Henrico, motorists can expect delays due to a vehicle crash. All north lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"09/24/2025, 01:15 PM ET","Hampton (City)","I-64E",265.5,"On I-64 at mile marker 265.5 in the City of Hampton, near Rip Rap Road, motorists can expect delays due to a vehicle crash. All east lanes are closed. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Vehicle Crash"
"09/24/2025, 01:15 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"09/24/2025, 01:14 PM ET","Norfolk (City)","I-64W",284.1,"On I-64 at mile marker 284.1 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a disabled tractor trailer. The west right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"09/24/2025, 12:57 PM ET","Spotsylvania (County)","I-95S",120.3,"On I-95 at mile marker 120.3 in the County of Spotsylvania, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"09/24/2025, 07:50 AM ET","Middlesex (County)","Rt. 628N (Middlesex County)",1.5,"On Rt. 628 in the County of Middlesex, in the vicinity of Bushy Park Rd; Rt. 702E/W (Middlesex County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"09/24/2025, 12:56 PM ET","Augusta (County)","I-81N",228.3,"On I-81 at mile marker 228.3 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 12:53 PM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"09/24/2025, 01:14 PM ET","Newport News (City)","I-64E",250.5,"On I-64 at mile marker 250.5 in the City of Newport News, near Fort Eustis Boulevard, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 01:07 PM ET","Prince William (County)","I-95N",155.4,"On I-95 at mile marker 155.4 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"09/24/2025, 12:19 PM ET","Prince William (County)","I-95N",160.1,"On I-95 at mile marker 160.1 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 12:36 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"09/24/2025, 01:15 PM ET","Franklin (County)","Rt. 731N (Franklin County)",0.5,"On Rt. 731 North in the County of Franklin, in the vicinity of Callaway Rd; Carolina Springs Rd; Laprades Dairy Ln; Rt. 641E/W (Franklin County), motorists can expect delays due to a disabled tractor trailer. Lane closures exist.","Minor Incident - Traffic - Disabled Tractor Trailer"
"09/24/2025, 01:07 PM ET","Fairfax (County)","I-495N",49,"On I-495 at mile marker 49 in the County of Fairfax, motorists can expect delays due to an incident. The north right lane is closed.","Major Incident - Traffic - Other Traffic"
"09/24/2025, 12:58 PM ET","Stafford (County)","I-95N",138.4,"On I-95 at mile marker 138.4 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
