Update Time,Jurisdiction,Route,MRM,Description,Label
"07/20/2025, 07:43 AM ET","Hanover (County)","Rt. 1737N (Hanover County)",0.6,"On Rt. 1737 in the County of Hanover, in the vicinity of Colesbury Ct; Rt. 1738E/W (Hanover County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 10:13 AM ET","Frederick (County)","I-81N",304.6,"On I-81 at mile marker 304.6 in the County of Frederick, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/20/2025, 03:29 AM ET","Hanover (County)","Rt. 656N (Hanover County)",7,"On Rt. 656 in the County of Hanover, in the vicinity of Cheroy Rd; Rt. 659N/S (Hanover County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"07/20/2025, 10:10 AM ET","Fairfax (County)","I-495N",50.5,"On I-495 at mile marker 50.5 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"07/20/2025, 08:50 AM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"07/20/2025, 10:10 AM ET","Hanover (County)","Rt. 623E (Hanover County)",1.7,"On Rt. 623 in the County of Hanover, in the vicinity of Abner Church Rd; Rt. 624E/W (Hanover County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 10:09 AM ET","King William (County)","Rt. 600N (King William County)",17.9,"On Rt. 600 in the County of King William, in the vicinity of Smokey Rd; Rt. 609E/W (King William County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 10:06 AM ET","Arlington (County)","I-395N",9,"On I-395 at mile marker 9 in the County of Arlington, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/20/2025, 10:15 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Congestion/Delay"
"07/20/2025, 08:50 AM ET","Lunenburg (County)","Rt. 619E (Lunenburg County)",2,"On Rt. 619 in the County of Lunenburg, in the vicinity of Bacon Fork Rd; Rt. 610N/S (Lunenburg County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 08:43 AM ET","King George (County)","Rt. 1040N (King George County)",1.5,"On Rt. 1040 in the County of King George, in the vicinity of Potomac Landing Dr; Tides Rd; Rt. 1041E/W (King George County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 08:50 AM ET","Chesterfield (County)","Rt. 701E (Chesterfield County)",3,"On Rt. 701 East in the County of Chesterfield, in the vicinity of Whitepine Rd; Rt. 701W (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"07/20/2025, 10:13 AM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 51.2","","On I-66W Express Lanes at mile marker 51.2 in the County of Fairfax, motorists can expect potential delays due to an incident. The west right lane is closed.","Major Incident - Traffic - Other Traffic"
"07/20/2025, 10:14 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"07/20/2025, 08:50 AM ET","Chesterfield (County)","Rt. 1515N (Chesterfield County)",0.9,"On Rt. 1515 in the County of Chesterfield, in the vicinity of Curtis St; Rt. 616N/S (Chesterfield County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 08:49 AM ET","Goochland (County)","FR-92N",0.4,"On VA-92 in the County of Goochland, in the vicinity of Rt. 1215N/S (Goochland County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 05:04 AM ET","Hanover (County)","Rt. 656N (Hanover County)",6.6,"On Rt. 656 in the County of Hanover, in the vicinity of N Oaks Dr; Rt. 1040N/S (Hanover County), motorists can expect delays due to weather. All north lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 08:50 AM ET","Hanover (County)","US-33E",120.3,"On US-33 in the County of Hanover, in the vicinity of Ashland Rd; Rt. 623E/W (Hanover County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"07/20/2025, 01:52 AM ET","Bedford (County)","Rt. 620N (Bedford County)",0.2,"On Rt. 620 in the County of Bedford, in the vicinity of Forest Rd; US-221N/S, motorists can expect delays due to a disabled tractor trailer. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"07/20/2025, 09:46 AM ET","Chesterfield (County)","Rt. 2013E (Chesterfield County)",0.4,"On Rt. 2013 East in the County of Chesterfield, in the vicinity of Barrister Rd; Statute St; Rt. 2016E/W (Chesterfield County); Rt. 2015E/W (Chesterfield County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"07/20/2025, 09:53 AM ET","Prince William (County)","I-95S",161,"On I-95 at mile marker 161 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/20/2025, 09:33 AM ET","Brodnax (Town)","Rt. 1510W (Brunswick County)",0.6,"On Rt. 1510 in the Town of Brodnax, in the vicinity of Dead End, motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 09:51 AM ET","Hanover (County)","I-95N",89,"On I-95 at mile marker 89 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/20/2025, 08:50 AM ET","Hanover (County)","Rt. 625E (Hanover County)",3.8,"On Rt. 625 in the County of Hanover, in the vicinity of Winns Church Rd; Rt. 660E/W (Hanover County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/20/2025, 07:41 AM ET","Dinwiddie (County)","Rt. 613E (Dinwiddie County)",14.7,"On Rt. 613 in the County of Dinwiddie, in the vicinity of Colemans Lake Rd; Rt. 624N/S (Dinwiddie County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
