Update Time,Jurisdiction,Route,MRM,Description,Label
"11/23/2025, 08:32 AM ET","Fairfax (County)","Rt. 654E (Fairfax County)",3.4,"On Rt. 654 East in the County of Fairfax, in the vicinity of O'Faly Rd; Rt. 5436E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/23/2025, 09:10 AM ET","Chesapeake (City)","I-64E",293.4,"On I-64 in the City of Chesapeake, at High Rise Bridge, motorists can expect delays due to a disabled vehicle. The east right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/23/2025, 09:14 AM ET","Spotsylvania (County)","I-95S",119.2,"On I-95 at mile marker 119.2 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 05:56 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"11/23/2025, 08:45 AM ET","Loudoun (County)","VA-287N",6.1,"On VA-287 North in the County of Loudoun, in the vicinity of Ash George Rd; Morrisonville Rd; Rt. 693E/W (Loudoun County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/23/2025, 08:16 AM ET","Fairfax (County)","Rt. 717N (Fairfax County)",0.7,"On Rt. 717 North in the County of Fairfax, in the vicinity of Georgetown Pike; VA-193E/W, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/23/2025, 08:56 AM ET","Prince William (County)","I-95N",160.3,"On I-95 at mile marker 160.3 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 09:12 AM ET","Prince William (County)","I-95N",154.3,"On I-95 at mile marker 154.3 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 09:05 AM ET","Prince William (County)","I-95N",148.9,"On I-95 at mile marker 148.9 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 08:57 AM ET","Louisa (County)","I-64E",132.4,"On I-64 at mile marker 132.4 in the County of Louisa, motorists can expect delays due to a vehicle crash. The east left shoulder, left lane, and right lane are closed.","Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 05:58 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"11/22/2025, 01:50 PM ET","Virginia Beach (City)","I-264E",15.4,undefined,"Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 09:05 AM ET","New Kent (County)","I-64W",211,"On I-64 at mile marker 211 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 09:13 AM ET","New Kent (County)","Rt. 622E (New Kent County)",0.1,"On Rt. 622 East in the County of New Kent, in the vicinity of Pocahontas Trl; Pocahontas Trl W; Royal Rd; Rt. 663N/S (New Kent County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"11/23/2025, 02:25 AM ET","Albemarle (County)","I-64W",109.9,"On I-64 at mile marker 109.9 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed. The west exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 09:05 AM ET","Fairfax (County)","I-395S",2.3,"On I-395 at mile marker 2.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
