Update Time,Jurisdiction,Route,MRM,Description,Label
"08/29/2025, 12:54 PM ET","Prince William (County)","I-95R",159.5,"On I-95R at mile marker 159.5 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 01:00 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/29/2025, 10:32 AM ET","Rockingham (County)","Rt. 924W (Rockingham County)",0,"On Rt. 924 in the County of Rockingham, in the vicinity of County/City/Town Line: W VA LINE, motorists can expect delays due to an incident. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Other Traffic"
"08/29/2025, 12:52 PM ET","Wythe (County)","I-81S",74.8,"On I-81 at mile marker 74.8 in the County of Wythe, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 12:32 PM ET","Richmond (County)","VA-3E",97.1,"On VA-3 East in the County of Richmond, in the vicinity of Sharps Rd; Rt. 642N/S (Richmond County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 11:15 AM ET","Augusta (County)","US-11N",236,"On US-11 in the County of Augusta, in the vicinity of Frontier Dr; Rt. 644E/W (Augusta County), motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"08/29/2025, 01:05 PM ET","Campbell (County)","US-29S",64.9,"On US-29 South in the County of Campbell, in the vicinity of Hyland Dr; Rt. 1602E/W (Campbell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 01:13 PM ET","Norfolk (City)","I-64E",282.2,"On I-64 at mile marker 282.2 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a vehicle crash. The east entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 01:07 PM ET","Alexandria (City)","I-395S",4.9,"On I-395 at mile marker 4.9 in the City of Alexandria, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 12:58 PM ET","Norfolk (City)","I-64E",275.8,"On I-64 at mile marker 275.8 in the City of Norfolk, near Mason Creek Bridge, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 12:07 PM ET","Brunswick (County)","US-58E",394.6,"On US-58 in the County of Brunswick, in the vicinity of Ramp; Ramp Intersection, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 12:38 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/29/2025, 12:57 PM ET","Shenandoah (County)","I-81S",280.2,"On I-81 at mile marker 280.2 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 10:02 AM ET","Chesterfield (County)","VA-288S",13,"On VA-288 in the County of Chesterfield, in the vicinity of Rt 288 Rp, motorists can expect delays due to a tractor trailer crash. The south exit ramp is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"08/29/2025, 12:42 PM ET","Stafford (County)","Rt. 623E (Stafford County)",0,"On Rt. 623 East in the County of Stafford, in the vicinity of Forbes St; Rt. 627N/S (Stafford County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"08/29/2025, 12:05 PM ET","Fairfax (County)","I-95N",164.8,"On I-95 at mile marker 164.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 12:49 PM ET","Chesterfield (County)","US-360W",126.9,"On US-360 in the County of Chesterfield, in the vicinity of the ramp from US 360; VA 288S, motorists can expect delays due to a tractor trailer crash. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"08/29/2025, 01:08 PM ET","Arlington (County)","I-395N",9.6,"On I-395 at mile marker 9.6 in the County of Arlington, motorists can expect delays due to a vehicle crash. The north exit 10B narrows.","Minor Incident - Traffic - Vehicle Crash"
"08/29/2025, 01:09 PM ET","Fairfax (County)","I-66W",62.2,"On I-66 at mile marker 62.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west left lane is closed.","Major Incident - Traffic - Vehicle Crash"
"08/29/2025, 01:12 PM ET","Fredericksburg (City)","I-95S",131.3,"On I-95 at mile marker 131.3 in the City of Fredericksburg, motorists can expect delays due to a disabled vehicle. The south left lane is closed.","Major Incident - Traffic - Disabled Vehicle"
"08/29/2025, 12:28 PM ET","Fairfax (County)","I-495S",44.5,"On I-495 at mile marker 44.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/29/2025, 01:01 PM ET","Fairfax (County)","I-495N",46,"On I-495 at mile marker 46 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The north left lane and left center lane are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
