Update Time,Jurisdiction,Route,MRM,Description,Label
"12/05/2025, 09:20 PM ET","Hanover (County)","Rt. 606E (Hanover County)",6.9,"On Rt. 606 East in the County of Hanover, in the vicinity of Williamsville Rd; Rt. 615N/S (Hanover County), motorists can expect delays due to icy conditions. Lane closures exist.","Weather Incident - Icy Conditions - Advisory"
"12/05/2025, 11:01 PM ET","Fairfax (County)","VA-28S",32.2,"On VA-28 in the County of Fairfax, in the vicinity of Braddock Rd; Rt. 620E/W (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 11:21 PM ET","Fauquier (County)","I-66W",31.8,"On I-66 at mile marker 31.8 in the County of Fauquier, motorists can expect delays due to a vehicle crash. The west right shoulder and exit ramp are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 10:45 PM ET","Arlington (County)","I-395S",9.4,"On I-395 at mile marker 9.4 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 11:06 PM ET","Bedford (County)","VA-24E",13.5,"On VA-24 in the County of Bedford, in the vicinity of Aftons Meadow Rd; April Ln; Blueberry Hill Ct; Cannon Ln; Castle Ln; Catfish Ct; Nemmo Rd; Rt. 1050N/S (Bedford County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 10:59 PM ET","Botetourt (County)","I-81N",169.9,"On I-81 at mile marker 169.9 in the County of Botetourt, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"12/05/2025, 11:18 PM ET","Norfolk (City)","I-264W",10.8,"On I-264 at mile marker 10.8 in the City of Norfolk, near Broad Creek, motorists can expect delays due to a vehicle crash. The west right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 11:14 PM ET","Fairfax (County)","I-495N",42.6,"On I-495 at mile marker 42.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/05/2025, 11:20 PM ET","Norfolk (City)","I-64W",280.1,"On I-64 at mile marker 280.1 in the City of Norfolk, near Norview Avenue, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 11:01 PM ET","Goochland (County)","I-64E",155,"On I-64 at mile marker 155 in the County of Goochland, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/05/2025, 10:48 PM ET","Mecklenburg (County)","Rt. 621N (Mecklenburg County)",5.9,"On Rt. 621 North in the County of Mecklenburg, in the vicinity of Highway One; US-1N/S, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"12/05/2025, 10:21 PM ET","Hanover (County)","I-95N",92,"On I-95 North at mile marker 92 in the County of Hanover, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 11:02 PM ET","Norfolk (City)","I-64E",273.9,"On I-64 at mile marker 273.9 in the City of Norfolk, near 4th View Street, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 11:13 PM ET","Dinwiddie (County)","I-85N",64.7,"On I-85 at mile marker 64.7 in the County of Dinwiddie, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 11:06 PM ET","Gloucester (County)","US-17S",77.4,"On US-17 South in the County of Gloucester, in the vicinity of George Washington Memorial Hwy; Nursery Ln; T C Walker Rd; Rt. 628E/W (Gloucester County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"12/05/2025, 11:08 PM ET","Fairfax (County)","I-495N",54.4,"On I-495 at mile marker 54.4 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"12/05/2025, 10:38 PM ET","Hampton (City)","I-664S",1.2,"On I-664 at mile marker 1.2 in the City of Hampton, near Power Plant Parkway, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 10:33 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/05/2025, 10:06 PM ET","Hampton (City)","I-64W",259.8,"On I-64 West at mile marker 259.8 in the City of Hampton, near 267, motorists can expect potential delays due to fog.","Weather Incident - Fog - Advisory"
"12/05/2025, 09:46 PM ET","Augusta (County)","Rt. 795W (Augusta County)",3.6,"On Rt. 795 in the County of Augusta, in the vicinity of Long Meadow Rd; Rt. 608N/S (Augusta County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 10:34 PM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/05/2025, 11:09 PM ET","Fairfax (County)","I-395S",4,"On I-395 at mile marker 4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
