Update Time,Jurisdiction,Route,MRM,Description,Label
"06/26/2025, 02:26 PM ET","Norfolk (City)","I-264E",10.5,"On I-264 at mile marker 10.5 in the City of Norfolk, near Ingleside Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:20 PM ET","Cumberland (County)","Rt. 640N (Cumberland County)",3.1,"On Rt. 640 North in the County of Cumberland, in the vicinity of Horsepen Rd; Rt. 660E/W (Cumberland County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 02:17 PM ET","Prince William (County)","I-95S",159.2,"On I-95 at mile marker 159.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:25 PM ET","Chesapeake (City)","I-64E",299.7,"On I-64 at mile marker 299.7 in the City of Chesapeake, near Bowers Hill Interchange, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 01:50 PM ET","Fairfax (County)","VA-123N",6.6,"On VA-123 North in the County of Fairfax, in the vicinity of Rt. 643N (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 01:20 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"06/26/2025, 02:25 PM ET","Prince William (County)","I-95R",158,"On I-95R at mile marker 158 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:22 PM ET","Fairfax (County)","I-495N",49.9,"On I-495 at mile marker 49.9 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 02:24 PM ET","Stafford (County)","I-95N",144,"On I-95 at mile marker 144 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right center lane is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Disabled Vehicle"
"06/26/2025, 01:40 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"06/26/2025, 02:23 PM ET","Chesapeake (City)","I-64W",293.4,"On I-64 in the City of Chesapeake, at High Rise Bridge, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:13 PM ET","Roanoke (County)","Rt. 1128N (Roanoke County)",0.4,"On Rt. 1128 North in the County of Roanoke, in the vicinity of Ripley St; Rt. 1188E/W (Roanoke County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 01:47 PM ET","Amelia (County)","Rt. 609N (Amelia County)",6.9,"On Rt. 609 North in the County of Amelia, in the vicinity of Genito Rd; Rt. 616N/S (Amelia County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 01:55 PM ET","Campbell (County)","US-29S",59.8,"On US-29 South in the County of Campbell, in the vicinity of Elmwood Ln; Rt. 923E/W (Campbell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 01:59 PM ET","Goochland (County)","Rt. 623N (Goochland County)",6.3,"On Rt. 623 in the County of Goochland, in the vicinity of the ramp from and to I-64E, motorists can expect delays due to a vehicle crash. All north lanes are alternating closures. All south lanes are alternating closures.","Major Incident - Traffic - Vehicle Crash"
"06/26/2025, 01:50 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"06/26/2025, 02:12 PM ET","Chesterfield (County)","VA-288S",9,"On VA-288 South in the County of Chesterfield, in the vicinity of the ramp from Courthouse Road, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 02:26 PM ET","Washington (County)","I-81N",16,"On I-81 at mile marker 16 in the County of Washington, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 02:20 PM ET","Caroline (County)","I-95S",106,"On I-95 at mile marker 106 in the County of Caroline, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"06/26/2025, 02:04 PM ET","Fairfax (County)","I-95S",163.1,"On I-95 at mile marker 163.1 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"06/26/2025, 02:20 PM ET","Mecklenburg (County)","I-85N",7.6,"On I-85 North at mile marker 7.6 in the County of Mecklenburg, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/26/2025, 02:24 PM ET","Fairfax (County)","I-495N",46,"On I-495 at mile marker 46 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"06/26/2025, 02:24 PM ET","Arlington (County)","I-66E",72.1,"On I-66 at mile marker 72.1 in the County of Arlington, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"06/26/2025, 01:59 PM ET","Fairfax (County)","On I-95S Express Lanes at mile marker 170.3","","On I-95S Express Lanes at mile marker 170.3 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:19 PM ET","Prince William (County)","I-95S",152.8,"On I-95 at mile marker 152.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 02:21 PM ET","Norfolk (City)","I-64E",283.8,"On I-64 at mile marker 283.8 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a disabled vehicle. The east exit 284A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"06/26/2025, 01:22 PM ET","Westmoreland (County)","Rt. 1601E (Westmoreland County)",1.5,"On Rt. 1601 East in the County of Westmoreland, in the vicinity of Castle Dr; Rt. 1614N/S (Westmoreland County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
