Update Time,Jurisdiction,Route,MRM,Description,Label
"08/19/2025, 10:02 AM ET","Fairfax (County)","Rt. 620W (Fairfax County)",10.9,"On Rt. 620 West in the County of Fairfax, in the vicinity of Bellmont Dr; Rt. 2501N/S (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"08/19/2025, 10:09 AM ET","Fairfax (County)","I-395R",1.5,"On I-395R at mile marker 1.5 in the County of Fairfax, motorists can expect potential delays due to an incident. The north left lane is closed.","Major Incident - Traffic - Other Traffic"
"08/19/2025, 10:04 AM ET","Accomack (County)","US-13N",118.7,"On US-13 North in the County of Accomack, in the vicinity of Taylor Rd; Rt. 650N/S (Accomack County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/19/2025, 07:09 AM ET","Isle Of Wight (County)","US-17S",44.4,"On US-17 South in the County of Isle Of Wight, in the vicinity of Smiths Neck Rd; Rt. 669N/S (Isle of Wight County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/19/2025, 10:12 AM ET","Spotsylvania (County)","I-95S",117.1,"On I-95 at mile marker 117.1 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/19/2025, 07:09 AM ET","James City (County)","US-60E",246.4,"On US-60 East in the County of James City, in the vicinity of Grove Heights Ave; Ron Springs Dr; Rt. 656N/S (James City County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/19/2025, 09:18 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"08/19/2025, 10:16 AM ET","Richmond (City)","I-95N",75,"On I-95 North at mile marker 75 in the City of Richmond, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"08/19/2025, 10:08 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/19/2025, 10:05 AM ET","Norfolk (City)","I-64E",276.5,"On I-64 at mile marker 276.5 in the City of Norfolk, near Granby Street, motorists can expect delays due to a vehicle crash. All east lanes are closed. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Vehicle Crash"
"08/19/2025, 10:11 AM ET","Hampton (City)","I-64E",270,"On I-64 in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect potential delays due to a bridge/tunnel stoppage. All east lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"08/19/2025, 10:14 AM ET","Hanover (County)","I-95N",93.8,"On I-95 at mile marker 93.8 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/19/2025, 09:20 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"08/19/2025, 09:44 AM ET","Albemarle (County)","I-64W",130.3,"On I-64 West at mile marker 130.3 in the County of Albemarle, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/19/2025, 10:15 AM ET","Norfolk (City)","I-64W",272.9,"On I-64 at mile marker 272.9 in the City of Norfolk, motorists can expect delays due to a multi-vehicle crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"08/19/2025, 07:09 AM ET","Isle Of Wight (County)","US-258E",50.7,"On US-258 East in the County of Isle Of Wight, in the vicinity of New Towne Haven Ln; Rt. 711N/S (Isle of Wight County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/19/2025, 09:52 AM ET","Chesterfield (County)","VA-150S",11.3,"On VA-150 South in the County of Chesterfield, in the vicinity of the ramp from Rt. 637; VA-150, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"08/19/2025, 10:12 AM ET","Fairfax (County)","I-95S",170,"On I-95 at mile marker 170 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/19/2025, 10:14 AM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/19/2025, 08:16 AM ET","King William (County)","Rt. 623N (King William County)",1.2,"On Rt. 623 in the County of King William, in the vicinity of Winchester Rd; Rt. 646E/W (King William County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"08/19/2025, 06:58 AM ET","Accomack (County)","BUS US-13N",3.9,"On BUS US-13 North in the County of Accomack, in the vicinity of Courthouse Ave; Cross St; Rt. 1502N/S (Accomack County); Rt. 764N/S (Accomack County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"08/19/2025, 10:14 AM ET","Chesapeake (City)","I-64W",293.3,"On I-64 West at mile marker 293.3 in the City of Chesapeake, near Great Bridge Boulevard, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
