Update Time,Jurisdiction,Route,MRM,Description,Label
"06/07/2025 12:06 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"06/07/2025 12:15 PM ET","Henrico (County)","I-295N",49.2,"On I-295 at mile marker 49.2 in the County of Henrico, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 12:19 PM ET","Loudoun (County)","Rt. 2119E (Loudoun County)",1.3,"On Rt. 2119 East in the County of Loudoun, in the vicinity of Ashburn Rd; Rt. 641N/S (Loudoun County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 12:21 PM ET","Hampton (City)","I-64W",259.7,"On I-64 at mile marker 259.7 in the City of Hampton, near Harpersville Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 12:13 PM ET","Norfolk (City)","I-64E",275.7,"On I-64 at mile marker 275.7 in the City of Norfolk, near Mason Creek, motorists can expect delays due to a disabled vehicle. The east right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"06/07/2025 12:08 PM ET","Chesapeake (City)","I-64E",295.9,"On I-64 at mile marker 295.9 in the City of Chesapeake, near George Washington Highway, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 12:20 PM ET","Norfolk (City)","I-64E",283.6,"On I-64 at mile marker 283.6 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/07/2025 05:15 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/07/2025 12:17 PM ET","Shenandoah (County)","I-81N",285.4,"On I-81 at mile marker 285.4 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 11:48 AM ET","Goochland (County)","I-64E",156,"On I-64 at mile marker 156 in the County of Goochland, motorists can expect delays due to a vehicle crash. The east left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 12:00 PM ET","Carroll (County)","I-77S",14.5,"On I-77 at mile marker 14.5 in the County of Carroll, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"06/07/2025 12:10 PM ET","Chesterfield (County)","I-95N",73.5,"On I-95 at mile marker 73.5 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north exit 73 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 12:20 PM ET","Fairfax (County)","I-95N",165.4,"On I-95 at mile marker 165.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 05:14 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/07/2025 11:02 AM ET","Goochland (County)","I-64W",174,"On I-64 at mile marker 174 in the County of Goochland, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 12:14 PM ET","Fairfax (County)","I-95N",167,"On I-95 at mile marker 167 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 11:55 AM ET","Chesterfield (County)","I-95S",69,"On I-95 South at mile marker 69 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
