Update Time,Jurisdiction,Route,MRM,Description,Label
"05/15/2025 04:39 PM ET","Hanover (County)","Rt. 613E (Hanover County)",0.8,"On Rt. 613 East in the County of Hanover, in the vicinity of Mcclellan Rd; Rt. 628N/S (Hanover County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/15/2025 12:04 PM ET","Prince George (County)","Rt. 628N (Prince George County)",1.4,"On Rt. 628 in the County of Prince George, in the vicinity of Birdsong Rd; Rt. 629E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 09:23 PM ET","Spotsylvania (County)","I-95N",129,"On I-95 at mile marker 129 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 12:08 PM ET","Prince George (County)","Rt. 603E (Prince George County)",0.7,"On Rt. 603 in the County of Prince George, in the vicinity of Baxter Ridge Dr; Partridge Ct; Rt. 1170E/W (Prince George County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:04 PM ET","Prince George (County)","Rt. 627N (Prince George County)",5.2,"On Rt. 627 in the County of Prince George, in the vicinity of Thweatt Dr; Rt. 626E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:08 PM ET","Prince George (County)","Rt. 618N (Prince George County)",7.4,"On Rt. 618 North in the County of Prince George, in the vicinity of Centennial Rd; Rt. 635N/S (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/15/2025 09:26 PM ET","Henrico (County)","I-95N",86,"On I-95 at mile marker 86 in the County of Henrico, motorists can expect delays due to a vehicle crash. The north left shoulder and right shoulder are closed.","Minor Incident - Traffic - Vehicle Crash"
"05/15/2025 09:27 PM ET","Albemarle (County)","I-64E",101.3,"On I-64 at mile marker 101.3 in the County of Albemarle, motorists can expect delays due to a tractor trailer crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/15/2025 12:05 PM ET","Prince George (County)","Rt. 635N (Prince George County)",0,"On Rt. 635 in the County of Prince George, in the vicinity of E Quaker Rd; Rt. 629E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 09:27 PM ET","Richmond (City)","I-95N",75.3,"On I-95 at mile marker 75.3 in the City of Richmond, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"05/15/2025 05:28 PM ET","Greene (County)","US-29N",154.4,"On US-29 in the County of Greene, in the vicinity of Spotswood Trl; US-33W, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 09:26 PM ET","Fairfax (County)","I-495S",47.4,"On I-495 at mile marker 47.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 12:05 PM ET","Prince George (County)","Rt. 629E (Prince George County)",1.3,"On Rt. 629 in the County of Prince George, in the vicinity of Griffin Rd; Rt. 628N/S (Prince George County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:05 PM ET","Amelia (County)","Rt. 642N (Amelia County)",0.2,"On Rt. 642 North in the County of Amelia, in the vicinity of Patrick Henry Hwy; US-360W, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/15/2025 09:32 PM ET","Roanoke (County)","I-81S",143.1,"On I-81 South at mile marker 143.1 in the County of Roanoke, motorists can expect delays due to a tractor trailer crash. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"05/15/2025 12:04 PM ET","Dinwiddie (County)","Rt. 626N (Dinwiddie County)",7.4,"On Rt. 626 in the County of Dinwiddie, in the vicinity of Rainey Rd; Rt. 734E/W (Dinwiddie County), motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 09:22 PM ET","Botetourt (County)","I-81N",162.4,"On I-81 North at mile marker 162.4 in the County of Botetourt, motorists can expect delays due to congestion. Traffic backups are approximately 5.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/15/2025 09:26 PM ET","Fairfax (County)","I-66E",62.6,"On I-66 at mile marker 62.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 12:06 PM ET","Dinwiddie (County)","Rt. 709N (Dinwiddie County)",3.1,"On Rt. 709 in the County of Dinwiddie, in the vicinity of Mckenney Hwy; VA-40E/W, motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:04 PM ET","Prince George (County)","Rt. 607E (Prince George County)",0,"On Rt. 607 in the County of Prince George, in the vicinity of Butler Branch Rd; Continental Ct; Warwick Dr; Rt. 607E/W (Dinwiddie County); County/City/Town Line: PRINCE GEORGE COUNTY LINE/DINWIDDIE CL, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:05 PM ET","Prince George (County)","Rt. 628N (Prince George County)",2.2,"On Rt. 628 in the County of Prince George, in the vicinity of Birdsong Rd; Rt. 629E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 05:58 PM ET","New Kent (County)","Rt. 613E (New Kent County)",0,"On Rt. 613 in the County of New Kent, in the vicinity of Fox Hunter Ln; Rt. 613E/W (Hanover County); County/City/Town Line: NEW KENT COUNTY LINE/HANOVER COUNTY LINE, motorists can expect delays due to standing water. All east lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 09:12 PM ET","Botetourt (County)","I-81N",167.7,"On I-81 at mile marker 167.7 in the County of Botetourt, motorists can expect delays due to a tractor trailer crash. All north lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/15/2025 12:08 PM ET","Prince George (County)","Rt. 629E (Prince George County)",0,"On Rt. 629 in the County of Prince George, in the vicinity of Birdsong Rd; City Rt. 9017N/S (City of Petersburg); County/City/Town Line: PETERSBURG-DINWIDDIE CL/PRINCE GEORGE CL, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 09:05 PM ET","Augusta (County)","I-64E",91,"On I-64 at mile marker 91 in the County of Augusta, motorists can expect delays due to a disabled tractor trailer. The east exit ramp narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/15/2025 12:05 PM ET","Prince George (County)","FR-122N",2.8,"On VA-122 North in the County of Prince George, in the vicinity of Butler Branch Rd; Sunnybrook Rd; Rt. 607E/W (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/15/2025 12:05 PM ET","Chesterfield (County)","Rt. 2290N (Chesterfield County)",0,"On Rt. 2290 North in the County of Chesterfield, in the vicinity of Belmont Rd; Clairton Rd; Rt. 2273N/S (Chesterfield County); Rt. 651E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/15/2025 09:34 PM ET","Newport News (City)","I-64E",257.2,"On I-64 at mile marker 257.1 in the City of Newport News, near Oyster Point Road, motorists can expect delays due to a vehicle crash. The east entrance ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/15/2025 09:05 PM ET","Prince William (County)","I-95R",160.2,"On I-95R at mile marker 160.2 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 09:20 PM ET","Norfolk (City)","I-264W",9.9,"On I-264 at mile marker 9.8 in the City of Norfolk, near Ballentine Boulevard, motorists can expect delays due to a disabled vehicle. The west exit 12 is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/15/2025 09:18 PM ET","Stafford (County)","Rt. 607E (Stafford County)",1.6,"On Rt. 607 in the County of Stafford, in the vicinity of Kings Hwy; BUS VA-3E/W, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
