Update Time,Jurisdiction,Route,MRM,Description,Label
"02/26/2025 12:32 PM ET","Augusta (County)","I-64E",88.5,"On I-64 at mile marker 88.5 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 01:07 PM ET","Prince William (County)","I-95N",153.2,"On I-95 at mile marker 153.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 01:07 PM ET","Fredericksburg (City)","I-95S",131.5,"On I-95 at mile marker 131.5 in the City of Fredericksburg, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 07:16 AM ET","Mecklenburg (County)","Rt. 688N (Mecklenburg County)",5,"On Rt. 688 in the County of Mecklenburg, in the vicinity of Wilkerson Rd; Rt. 677E/W (Mecklenburg County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"02/26/2025 01:58 AM ET","Fairfax (County)","I-95N",164.4,"On I-95 at mile marker 164.4 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/26/2025 01:21 PM ET","Henrico (County)","I-64W",184.4,"On I-64 at mile marker 184.4 in the County of Henrico, motorists can expect delays due to a disabled tractor trailer. The west exit 183C narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/26/2025 01:17 PM ET","Norfolk (City)","I-64W",282.7,"On I-64 at mile marker 282.7 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a disabled vehicle. The west exit 282 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 01:23 AM ET","Fairfax (County)","I-395N",3.2,"On I-395 at mile marker 3.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 02:10 AM ET","Prince William (County)","I-66E",45.2,"On I-66 at mile marker 45.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/26/2025 01:15 PM ET","Fairfax (County)","I-495N",52.8,"On I-495 at mile marker 52.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/26/2025 01:21 PM ET","Prince George (County)","US-301N",45.8,"On US-301 in the County of Prince George, in the vicinity of the ramp to I-95, motorists can expect delays due to a vehicle crash. The north exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"02/26/2025 01:21 PM ET","Fairfax (County)","I-495S",43.5,"On I-495 at mile marker 43.5 in the County of Fairfax, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"02/26/2025 01:15 PM ET","Albemarle (County)","I-64E",120.5,"On I-64 at mile marker 120.5 in the County of Albemarle, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"02/26/2025 12:38 PM ET","Norfolk (City)","I-64W",277.8,"On I-64 at mile marker 277.8 in the City of Norfolk, near Little Creek Road, motorists can expect potential delays due to an incident. The west left shoulder is closed.","Minor Incident - Traffic - Other Traffic"
"02/26/2025 01:22 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to a disabled vehicle. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Disabled Vehicle"
"02/26/2025 02:16 AM ET","Fairfax (County)","I-95N",162.6,"On I-95 at mile marker 162.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
