Update Time,Jurisdiction,Route,MRM,Description,Label
"10/02/2025, 11:47 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/02/2025, 11:02 PM ET","Fairfax (County)","I-95S",163,"On I-95 at mile marker 163 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/02/2025, 09:50 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/03/2025, 12:02 AM ET","Norfolk (City)","I-64W",281.5,"On I-64 at mile marker 281.5 in the City of Norfolk, near Military Highway, motorists can expect delays due to other security/police activity. All west lanes are closed. The west exit 281 is closed.","Major Incident - Security/Police Activity - Other Security/Police Activity"
"10/03/2025, 12:06 AM ET","Mecklenburg (County)","I-85S",12.4,"On I-85 South at mile marker 12.4 in the County of Mecklenburg, motorists can expect delays due to a multi-vehicle crash. Lane closures exist.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/03/2025, 12:11 AM ET","Arlington (County)","I-66E",70.4,"On I-66 at mile marker 70.4 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The east left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"10/02/2025, 11:15 PM ET","Page (County)","US-211E",23.7,"On US-211 in the County of Page, in the vicinity of County/City/Town Line: PAGE CL/RAPPAHANNOCK CL, motorists can expect delays due to a vehicle fire. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Fire"
"10/02/2025, 11:01 PM ET","Fairfax (County)","I-95S",163.8,"On I-95 at mile marker 163.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/02/2025, 11:50 PM ET","Norfolk (City)","I-64W",282.9,"On I-64 at mile marker 282.9 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a multi-vehicle crash. The west left shoulder, left lane, left center lane, and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/02/2025, 11:25 PM ET","Fairfax (County)","I-95S",171.2,"On I-95 at mile marker 171.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/02/2025, 11:47 PM ET","Loudoun (County)","Rt. 623N (Loudoun County)",0,"On Rt. 623 North in the County of Loudoun, in the vicinity of Greengarden Rd; Horsefields Ln; John Mosby Hwy; John S Mosby Hwy; Oakley Ln; US-50E/W, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
