Update Time,Jurisdiction,Route,MRM,Description,Label
"11/08/2025, 01:07 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"11/08/2025, 12:49 PM ET","Stafford (County)","I-95S",138,"On I-95 at mile marker 138 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 07:19 AM ET","Stafford (County)","On I-95R Express Lanes at mile marker 141.6","","On I-95R Express Lanes at mile marker 141.6 in the County of Stafford, motorists can expect potential delays due to a vehicle crash. The south right lane is closed.","Major Incident - Traffic - Vehicle Crash"
"11/08/2025, 01:11 PM ET","Rockingham (County)","I-81S",237.5,"On I-81 at mile marker 237.5 in the County of Rockingham, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 01:21 PM ET","Prince William (County)","I-95N",159,"On I-95 at mile marker 159 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"11/08/2025, 01:10 PM ET","Wythe (County)","I-81N",78,"On I-81 at mile marker 78 in the County of Wythe, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"11/08/2025, 01:10 PM ET","Fairfax (County)","I-495S",44,"On I-495 South at mile marker 44 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 12:51 PM ET","Prince William (County)","I-95N",156,"On I-95 at mile marker 156 in the County of Prince William, motorists can expect delays due to a multi-vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"11/08/2025, 01:16 PM ET","Virginia Beach (City)","I-264E",17.4,"On I-264 at mile marker 17.4 in the City of Virginia Beach, near Mount Trashmore, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 01:20 PM ET","Rockingham (County)","I-81S",242.1,"On I-81 South at mile marker 242.1 in the County of Rockingham, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 12:05 PM ET","Campbell (County)","Rt. 677N (Campbell County)",3.4,"On Rt. 677 North in the County of Campbell, in the vicinity of Ross Woods Dr; Rt. 1480E/W (Campbell County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"11/08/2025, 01:18 PM ET","Hanover (County)","I-95S",90.3,"On I-95 at mile marker 90.3 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/08/2025, 01:12 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"11/08/2025, 01:18 PM ET","Norfolk (City)","I-64E",283.5,"On I-64 at mile marker 283.5 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/08/2025, 12:53 PM ET","Prince William (County)","I-95N",159.6,"On I-95 at mile marker 159.6 in the County of Prince William, motorists can expect delays due to a vehicle fire. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Fire"
"11/08/2025, 01:18 PM ET","Carroll (County)","I-77N",12,"On I-77 at mile marker 12 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
