Update Time,Jurisdiction,Route,MRM,Description,Label
"05/05/2025 07:10 PM ET","Shenandoah (County)","I-81S",271.8,"On I-81 at mile marker 271.8 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 07:12 PM ET","Rockingham (County)","I-81N",242.7,"On I-81 North at mile marker 242.7 in the County of Rockingham, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:50 PM ET","Shenandoah (County)","I-81S",269,"On I-81 South at mile marker 269 in the County of Shenandoah, motorists can expect delays due to congestion. Traffic backups are approximately 6.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/05/2025 05:40 PM ET","Chesapeake (City)","I-64W",292.4,"On I-64 at mile marker 292.4 in the City of Chesapeake, near I-464 Interchange, motorists can expect potential delays due to an incident. The west exit ramp is closed.","Minor Incident - Traffic - Other Traffic"
"05/05/2025 06:58 PM ET","York (County)","I-64W",237.8,"On I-64 at mile marker 237.8 in the County of York, near Barlow Road, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:46 PM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/05/2025 05:28 PM ET","Emporia (City)","US-58W",411.5,"On US-58 West in the City of Emporia, in the vicinity of Purdy Rd; Service Road; City Rt. 2N/S (City of Emporia), near Purdy Road, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/05/2025 06:41 PM ET","New Kent (County)","Rt. 615N (New Kent County)",0.7,"On Rt. 615 in the County of New Kent, in the vicinity of Pocahontas Trl E; US-60E, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 07:13 PM ET","Newport News (City)","I-64W",248.2,"On I-64 West at mile marker 248.2 in the City of Newport News, near Yorktown Road, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 07:11 PM ET","Henry (County)","VA-57W",14,"On VA-57 in the County of Henry, in the vicinity of Mount Hermon Church Rd; Rt. 653E/W (Henry County), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 07:14 PM ET","Prince William (County)","I-95N",152,"On I-95 at mile marker 152 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north left shoulder, left lane, center lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 07:12 PM ET","Fairfax (County)","I-495S",52.4,"On I-495 South at mile marker 52.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 05:58 PM ET","Prince William (County)","I-95R",153.3,"On I-95R at mile marker 153.3 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 07:14 PM ET","Henrico (County)","I-295S",25.8,"On I-295 at mile marker 25.8 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:32 PM ET","Caroline (County)","VA-2N",44.5,"On VA-2 North in the County of Caroline, in the vicinity of Pepmeier Hill Rd; Rt. 610N/S (Caroline County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
