Update Time,Jurisdiction,Route,MRM,Description,Label
"04/30/2025 02:25 PM ET","Prince William (County)","I-95S",155.4,"On I-95 at mile marker 155.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:17 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.5","","On I-495N Express Lanes at mile marker 44.5 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"04/30/2025 02:24 PM ET","Norfolk (City)","I-64E",281.3,"On I-64 at mile marker 281.3 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 01:52 PM ET","Pittsylvania (County)","Rt. 640N (Pittsylvania County)",25.5,"On Rt. 640 North in the County of Pittsylvania, in the vicinity of Farmers Rd; Rt. 618N/S (Pittsylvania County), motorists can expect delays due to a vehicle fire. Lane closures exist.","Minor Incident - Traffic - Vehicle Fire"
"04/30/2025 01:50 PM ET","Washington (County)","I-381N",1,"On I-381 at mile marker 1 in the County of Washington, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 02:16 PM ET","Fairfax (County)","I-95R",167.7,"On I-95R at mile marker 167.7 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:21 PM ET","Fairfax (County)","I-95N",172,"On I-95 at mile marker 172 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:21 PM ET","Fairfax (County)","I-395N",5.2,"On I-395 at mile marker 5.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:25 PM ET","Frederick (County)","I-81N",304,"On I-81 North at mile marker 304 in the County of Frederick, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 02:18 PM ET","Prince William (County)","I-95S",160.2,"On I-95 at mile marker 160.2 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The south right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"04/30/2025 02:25 PM ET","Prince William (County)","I-66E",44,"On I-66 at mile marker 44 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:24 PM ET","Arlington (County)","I-395R",8.4,"On I-395R South at mile marker 8.4 in the County of Arlington, motorists can expect potential delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 02:24 PM ET","Fairfax (County)","On I-495S Express Lanes at mile marker 49.7","","On I-495S Express Lanes at mile marker 49.7 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 01:53 PM ET","Chesterfield (County)","Rt. 620N (Chesterfield County)",0.7,"On Rt. 620 in the County of Chesterfield, in the vicinity of the ramp to I-95N, motorists can expect delays due to a vehicle crash. The north exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 02:23 PM ET","Fairfax (County)","I-66W",60.9,"On I-66 at mile marker 60.9 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 02:17 PM ET","Fairfax (County)","I-495S",49.8,"Debris","Major Incident - Traffic - Other Traffic"
