Update Time,Jurisdiction,Route,MRM,Description,Label
"04/25/2025 06:25 PM ET","Spotsylvania (County)","I-95S",128,"On I-95 at mile marker 128 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 06:36 PM ET","Northumberland (County)","Rt. 642N (Northumberland County)",2.4,"On Rt. 642 in the County of Northumberland, in the vicinity of Courthouse Rd; VA-201N/S, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"04/25/2025 07:10 PM ET","Fairfax (County)","I-495S",44.3,"On I-495 at mile marker 44.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right lane is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:12 PM ET","Spotsylvania (County)","I-95S",129.6,"On I-95 South at mile marker 129.6 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:10 PM ET","Stafford (County)","I-95N",143,"On I-95 at mile marker 143 in the County of Stafford, motorists can expect delays due to a multi-vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"04/25/2025 07:08 PM ET","Fairfax (County)","I-66W",56.2,"On I-66 at mile marker 56.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:13 PM ET","Fairfax (County)","I-66E",54.6,"On I-66 at mile marker 54.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east exit 55 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 01:07 PM ET","Hanover (County)","Rt. 638N (Hanover County)",4,"On Rt. 638 North in the County of Hanover, in the vicinity of Atlee Rd; US-301N, VA-2N, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"04/25/2025 07:07 PM ET","Chesapeake (City)","I-64W",289.9,"On I-64 at mile marker 289.9 in the City of Chesapeake, near Greenbrier Parkway, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:05 PM ET","James City (County)","I-64E",245.7,"On I-64 at mile marker 245.7 in the County of James City, near Lee Hall, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:08 PM ET","Montgomery (County)","I-81S",127.9,"On I-81 at mile marker 127.9 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:13 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"04/25/2025 06:55 PM ET","Henrico (County)","I-295S",16,"On I-295 at mile marker 16 in the County of Henrico, motorists can expect delays due to a disabled tractor trailer. The south exit 16 narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"04/25/2025 07:11 PM ET","Virginia Beach (City)","I-264E",18.7,"On I-264 at mile marker 18.6 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a disabled vehicle. The east exit 18 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:10 PM ET","New Kent (County)","I-64E",210.8,"On I-64 at mile marker 210.8 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/25/2025 07:02 PM ET","Fairfax (County)","I-95R",168.8,"On I-95R at mile marker 168.8 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
