Update Time,Jurisdiction,Route,MRM,Description,Label
"12/15/2025, 08:20 AM ET","Hanover (County)","I-295S",34,"On I-295 at mile marker 34 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 07:52 AM ET","Prince William (County)","On I-66E Express Lanes entrance ramp from Sudley Road","","On I-66E Express Lanes entrance ramp from Sudley Road in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 08:38 AM ET","Washington (County)","I-81S",4.6,"On I-81 at mile marker 4.6 in the County of Washington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 08:30 AM ET","Rockbridge (County)","I-81S",174,"On I-81 at mile marker 174 in the County of Rockbridge, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 07:30 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"12/15/2025, 06:56 AM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect potential delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/15/2025, 08:37 AM ET","Chesterfield (County)","I-95N",64,"On I-95 at mile marker 64 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 08:10 AM ET","Stafford (County)","I-95N",142,"On I-95 at mile marker 142 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/15/2025, 08:04 AM ET","Loudoun (County)","Rt. 623N (Loudoun County)",0,"On Rt. 623 in the County of Loudoun, in the vicinity of Greengarden Rd; Horsefields Ln; John Mosby Hwy; John S Mosby Hwy; Oakley Ln; US-50E/W, motorists can expect delays due to a vehicle crash. The north through lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/15/2025, 08:25 AM ET","Hampton (City)","I-64W",263.5,"On I-64 at mile marker 263.5 in the City of Hampton, near Mercury Boulevard, motorists can expect delays due to a multi-vehicle crash. The west entrance ramp is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
