Update Time,Jurisdiction,Route,MRM,Description,Label
"02/14/2025 08:11 AM ET","Dinwiddie (County)","Rt. 666E (Dinwiddie County)",1.2,"On Rt. 666 East in the County of Dinwiddie, in the vicinity of Shady Ln; Rt. 670N/S (Dinwiddie County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"02/15/2025 05:08 AM ET","Fairfax (County)","I-95S",166.1,"On I-95 at mile marker 166.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/15/2025 03:47 AM ET","Chesterfield (County)","Rt. 2200N (Chesterfield County)",0.33,"On Rt. 2200 North in the County of Chesterfield, in the vicinity of Walnut Dr; Rt. 691E/W (Chesterfield County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"02/15/2025 03:48 AM ET","Hanover (County)","Rt. 664N (Hanover County)",4.58,"On Rt. 664 North in the County of Hanover, in the vicinity of Mabelton Rd; Rt. 714E/W (Hanover County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"02/14/2025 08:25 AM ET","Essex (County)","Rt. 607E (Essex County)",9.17,"On Rt. 607 East in the County of Essex, in the vicinity of Norton Point Rd; Rockingham Rd; Rt. 651N/S (Essex County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"02/15/2025 04:34 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"02/15/2025 04:50 AM ET","Fairfax (County)","I-95S",175.4,"On I-95 at mile marker 175.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"02/15/2025 01:37 AM ET","Giles (County)","Rt. 759N (Giles County)",0.1,"On Rt. 759 in the County of Giles, in the vicinity of Pleasant Hill Dr; Wolf Creek Hwy; Wolf Creek Rd; VA-61E/W, motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"02/15/2025 04:57 AM ET","Sussex (County)","I-95S",33,"On I-95 South at mile marker 33 in the County of Sussex, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/15/2025 04:46 AM ET","Fairfax (County)","On I-495S Express Lanes at mile marker 47","","On I-495S Express Lanes at mile marker 47 in the County of Fairfax, motorists can expect potential delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"02/15/2025 01:38 AM ET","Roanoke (County)","Rt. 870E (Roanoke County)",0.3,"On Rt. 870 in the County of Roanoke, in the vicinity of Old Bent Mountain Rd; Old Mill Rd; Rt. 752E/W (Roanoke County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"02/14/2025 04:31 PM ET","Dinwiddie (County)","Rt. 613E (Dinwiddie County)",4.4,"On Rt. 613 in the County of Dinwiddie, in the vicinity of Darvills Rd; VA-40E/W, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"02/14/2025 08:54 AM ET","Prince George (County)","Rt. 626E (Prince George County)",4.15,"On Rt. 626 in the County of Prince George, in the vicinity of Prince George Dr; VA-156N/S, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"02/15/2025 04:35 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"02/15/2025 05:08 AM ET","Portsmouth (City)","I-264E",3.28,"On I-264 at mile marker 3.3 in the City of Portsmouth, near Portsmouth Boulevard, motorists can expect delays due to a vehicle crash. The east left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"02/15/2025 05:12 AM ET","Richmond (City)","I-95S",79.5,"On I-95 at mile marker 79.5 in the City of Richmond, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"02/15/2025 03:48 AM ET","Charles City (County)","Rt. 607E (Charles City County)",3.96,"On Rt. 607 East in the County of Charles City, in the vicinity of Barnetts Rd; Rt. 609N/S (Charles City County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
