Update Time,Jurisdiction,Route,MRM,Description,Label
"03/24/2025 04:14 PM ET","Norfolk (City)","I-264W",10.1,"On I-264 at mile marker 10.1 in the City of Norfolk, near Ballentine Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/24/2025 03:52 PM ET","Fairfax (County)","I-66W",61.9,"On I-66 at mile marker 61.9 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The west entrance ramp narrows.","Minor Incident - Traffic - Multi-Vehicle Crash"
"03/24/2025 04:07 PM ET","Henrico (County)","I-64W",201.7,"On I-64 at mile marker 201.7 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/24/2025 04:00 PM ET","Prince William (County)","I-95S",150.5,"On I-95 at mile marker 150.5 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"03/24/2025 04:07 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 145.8","","On I-95R Express Lanes at mile marker 145.8 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/24/2025 04:13 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to a disabled vehicle. The north right lane and right shoulder are closed. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Disabled Vehicle"
"03/24/2025 03:26 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"03/24/2025 03:38 PM ET","Fairfax (County)","I-495S",42.8,"On I-495 at mile marker 42.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/24/2025 04:11 PM ET","Fairfax (County)","I-66W",51.3,"On I-66 at mile marker 51.3 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder is closed. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Vehicle Crash"
"03/24/2025 03:11 PM ET","Fairfax (County)","On I-66E Express Lanes at mile marker 60.6","","On I-66E Express Lanes at mile marker 60.6 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
