Update Time,Jurisdiction,Route,MRM,Description,Label
"03/18/2025 03:52 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.5","","On I-495N Express Lanes at mile marker 44.5 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"03/18/2025 08:17 AM ET","Middlesex (County)","Rt. 662E (Middlesex County)",0.3,"On Rt. 662 East in the County of Middlesex, in the vicinity of Melvin Ave; Riverside Dr; Dead End, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 08:17 AM ET","Prince George (County)","Rt. 630N (Prince George County)",3,"On Rt. 630 North in the County of Prince George, in the vicinity of Pumphouse Rd; Rt. 627N/S (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 08:18 AM ET","Prince George (County)","VA-10E",39.9,"On VA-10 in the County of Prince George, in the vicinity of Lebanon Rd; Morningstar Rd; Rt. 1201N/S (Prince George County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 04:10 PM ET","Augusta (County)","I-64E",89.4,"On I-64 at mile marker 89.4 in the County of Augusta, motorists can expect delays due to a tractor trailer crash. The east left shoulder and left lane are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Tractor Trailer Crash"
"03/18/2025 03:07 PM ET","Franklin (County)","US-220S",46.5,"On US-220 in the County of Franklin, in the vicinity of Green Level Rd; Rt. 693E/W (Franklin County), motorists can expect delays due to a vehicle fire. All south lanes are closed.","Major Incident - Traffic - Vehicle Fire"
"03/17/2025 04:15 PM ET","Gloucester (County)","Rt. 614N (Gloucester County)",10.4,"On Rt. 614 North in the County of Gloucester, in the vicinity of Booker Ln; Clay Bank Rd; Gum Fork Rd; Hickory Fork Rd; Rt. 631E/W (Gloucester County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"03/18/2025 04:13 PM ET","Botetourt (County)","I-81N",154.8,"On I-81 North at mile marker 154.8 in the County of Botetourt, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"03/17/2025 05:20 PM ET","Brunswick (County)","Rt. 611E (Brunswick County)",16.7,"On Rt. 611 in the County of Brunswick, in the vicinity of Reavis Gin Rd; Rt. 673N/S (Brunswick County), motorists can expect delays due to standing water. All east lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 03:53 PM ET","Henrico (County)","I-64E",195,"On I-64 at mile marker 195 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/18/2025 04:15 PM ET","Fairfax (County)","I-95S",174.4,"On I-95 at mile marker 174.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"03/18/2025 04:11 PM ET","Alleghany (County)","I-64E",16.8,"On I-64 at mile marker 16.8 in the County of Alleghany, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"03/18/2025 02:24 PM ET","Fauquier (County)","Rt. 616N (Fauquier County)",6,"On Rt. 616 in the County of Fauquier, in the vicinity of Cromwell Rd; Rt. 639E/W (Fauquier County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/18/2025 03:58 PM ET","Prince George (County)","I-95S",45.2,"On I-95 at mile marker 45.2 in the County of Prince George, motorists can expect potential delays due to a tractor trailer crash. The south right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"03/18/2025 10:02 AM ET","Sussex (County)","Rt. 618N (Sussex County)",0.9,"On Rt. 618 in the County of Sussex, in the vicinity of Morgan Farms Dr; Rt. 602E/W (Sussex County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 04:14 PM ET","Fairfax (County)","I-495S",54.8,"On I-495 at mile marker 54.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"03/18/2025 04:13 PM ET","Carroll (County)","I-77N",4.1,"On I-77 at mile marker 4.1 in the County of Carroll, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"03/18/2025 03:27 PM ET","Henrico (County)","I-295S",31,"On I-295 at mile marker 31 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"03/18/2025 08:16 AM ET","Prince George (County)","Rt. 638N (Prince George County)",2.2,"On Rt. 638 North in the County of Prince George, in the vicinity of Rt. 631E (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 04:15 PM ET","Henrico (County)","I-195N",3,"On I-195 at mile marker 3 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/18/2025 03:30 PM ET","Prince William (County)","I-95S",160,"On I-95 at mile marker 160 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/18/2025 04:06 PM ET","Fairfax (County)","I-495S",47.6,"On I-495 at mile marker 47.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"03/18/2025 04:13 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to other security/police activity.","Minor Incident - Security/Police Activity - Other Security/Police Activity"
"03/18/2025 08:17 AM ET","Prince George (County)","Rt. 611E (Prince George County)",5.1,"On Rt. 611 East in the County of Prince George, in the vicinity of Lone Oak Mill Rd; Rt. 658N/S (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 03:22 PM ET","Norfolk (City)","I-264W",7,"On I-264 West in the City of Norfolk, at Downtown Tunnel West, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"03/18/2025 04:13 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"03/18/2025 03:05 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"03/18/2025 08:17 AM ET","West Point (Town)","Rt. 1006N (King William County)",0.1,"On Rt. 1006 North in the Town of West Point, in the vicinity of Thompson Ave; Rt. 1024N/S (King William County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 12:20 PM ET","Sussex (County)","Rt. 636N (Sussex County)",0,"On Rt. 636 in the County of Sussex, in the vicinity of Sussex Dr; VA-40E/W, motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 08:24 AM ET","Southampton (County)","Rt. 684N (Southampton County)",6,"On Rt. 684 in the County of Southampton, in the vicinity of Nottoway Ln; Rt. 720E/W (Southampton County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 08:16 AM ET","New Kent (County)","Rt. 621N (New Kent County)",0,"On Rt. 621 North in the County of New Kent, in the vicinity of Stewarts Rd; Rt. 621N/S (James City County); County/City/Town Line: NEW KENT - JAMES CITY COUNTY LINE, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/18/2025 03:45 PM ET","Prince George (County)","VA-10E",35.7,"On VA-10 in the County of Prince George, in the vicinity of Chieftan Rd; Rt. 1210E/W (Prince George County), motorists can expect delays due to a vehicle crash. All east lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/18/2025 08:17 AM ET","West Point (Town)","VA-30E",45.2,"On VA-30 in the Town of West Point, in the vicinity of 20th St; Rt. 1119E/W (King William County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"03/18/2025 04:14 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to a disabled vehicle. The north right lane and right shoulder are closed. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Disabled Vehicle"
