Update Time,Jurisdiction,Route,MRM,Description,Label
"05/13/2025 12:19 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/13/2025 02:21 AM ET","Richmond (City)","I-95S",71.8,"On I-95 at mile marker 71.8 in the City of Richmond, motorists can expect delays due to a tractor trailer crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/13/2025 02:20 AM ET","Chesterfield (County)","I-95S",68.2,"On I-95 at mile marker 68.2 in the County of Chesterfield, motorists can expect delays due to a tractor trailer crash. The south exit 67 is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/13/2025 02:24 AM ET","Shenandoah (County)","I-81S",267,"On I-81 at mile marker 267 in the County of Shenandoah, motorists can expect delays due to a tractor trailer crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/13/2025 02:06 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/13/2025 02:24 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/13/2025 02:16 AM ET","Montgomery (County)","I-81S",109.5,"On I-81 at mile marker 109.5 in the County of Montgomery, motorists can expect delays due to a tractor trailer crash. The south exit 109 is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/12/2025 07:40 PM ET","Isle Of Wight (County)","Rt. 1005N (Isle of Wight County)",0.1,"On Rt. 1005 North in the County of Isle Of Wight, in the vicinity of Rescue Rd; Rt. 704E/W (Isle of Wight County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/13/2025 12:20 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/12/2025 05:31 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/13/2025 02:20 AM ET","Richmond (City)","I-95S",79.1,"On I-95 at mile marker 79.1 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/13/2025 02:09 AM ET","Fairfax (County)","I-95N",170,"On I-95 at mile marker 170 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/13/2025 02:24 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/13/2025 02:23 AM ET","Rockingham (County)","I-81S",247,"On I-81 at mile marker 247 in the County of Rockingham, motorists can expect delays due to a vehicle crash. The south right lane, right shoulder, and exit ramp are closed.","Major Incident - Traffic - Vehicle Crash"
