Update Time,Jurisdiction,Route,MRM,Description,Label
"11/04/2025, 03:54 PM ET","King George (County)","VA-205E",1.2,"On VA-205 East in the County of King George, in the vicinity of James Madison Pkwy; US-301S, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"11/04/2025, 04:08 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"11/04/2025, 04:15 PM ET","Norfolk (City)","I-64E",280.3,"On I-64 East at mile marker 280.3 in the City of Norfolk, near Norview Avenue, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 03:53 PM ET","Spotsylvania (County)","I-95N",128.5,"On I-95 at mile marker 128.5 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 03:46 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
"11/04/2025, 04:10 PM ET","Fairfax (County)","I-66E",64.6,"On I-66 at mile marker 64.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 04:04 PM ET","Chesterfield (County)","I-95N",67,"On I-95 at mile marker 67 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north exit 67B narrows. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Vehicle Crash"
"11/04/2025, 11:46 AM ET","Chesterfield (County)","Rt. 1603E (Chesterfield County)",0,"On Rt. 1603 East in the County of Chesterfield, in the vicinity of Harrowgate Rd; VA-144N/S, motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"11/04/2025, 03:43 PM ET","Prince William (County)","I-95S",155,"On I-95 at mile marker 155 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder and left lane are closed. Traffic backups are approximately 1.4 miles.","Major Incident - Traffic - Vehicle Crash"
"11/04/2025, 03:36 PM ET","Fairfax (County)","Rt. 1924E (Fairfax County)",0,"On Rt. 1924 East in the County of Fairfax, in the vicinity of Balls Hill Rd; Stub; FR-268N/S, motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"11/04/2025, 04:15 PM ET","Henrico (County)","I-64W",176.6,"On I-64 at mile marker 176.6 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 03:46 PM ET","Fairfax (County)","I-95N",172,"On I-95 at mile marker 172 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 04:14 PM ET","Hanover (County)","I-95N",97.2,"On I-95 at mile marker 97.2 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 04:00 PM ET","Virginia Beach (City)","I-264W",16.7,"On I-264 at mile marker 16.7 in the City of Virginia Beach, near Independence Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 04:15 PM ET","Chesapeake (City)","I-64W",292.4,"On I-64 at mile marker 292.4 in the City of Chesapeake, near 464 Interchange, motorists can expect delays due to a vehicle crash. The west exit 291A narrows.","Minor Incident - Traffic - Vehicle Crash"
"11/04/2025, 04:00 PM ET","Petersburg (City)","I-95N",52.5,"On I-95 at mile marker 52.5 in the City of Petersburg, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/04/2025, 04:13 PM ET","Fairfax (County)","VA-28S",35.5,"On VA-28 in the County of Fairfax, in the vicinity of Ramp Intersection:MCLEAREN RD., motorists can expect delays due to a multi-vehicle crash. The south left shoulder and left outside lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"11/04/2025, 03:45 PM ET","Rockingham (County)","US-33E",30.9,"On US-33 in the County of Rockingham, in the vicinity of Rt. 9563N/S (Rockingham County), motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/04/2025, 04:15 PM ET","Fairfax (County)","I-495S",52.6,"On I-495 at mile marker 52.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right center lane and right lane are closed. The south entrance ramp narrows.","Major Incident - Traffic - Vehicle Crash"
"11/04/2025, 03:38 PM ET","Fairfax (County)","I-495N",50,"On I-495 at mile marker 50 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
