Update Time,Jurisdiction,Route,MRM,Description,Label
"09/26/2025, 09:19 AM ET","Stafford (County)","I-95S",145.5,"On I-95 at mile marker 145.5 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/26/2025, 06:51 AM ET","Nottoway (County)","Rt. 611N (Nottoway County)",5,"On Rt. 611 in the County of Nottoway, in the vicinity of Bible Rd; Deep Creek Rd; Rt. 607N/S (Nottoway County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"09/26/2025, 09:15 AM ET","Loudoun (County)","Rt. 690N (Loudoun County)",5.8,"On Rt. 690 North in the County of Loudoun, in the vicinity of Allder School Rd; Rt. 711E/W (Loudoun County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/26/2025, 10:14 AM ET","Richmond (City)","I-64W",191.9,"On I-64 at mile marker 191.9 in the City of Richmond, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/26/2025, 06:29 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"09/26/2025, 10:12 AM ET","Chesterfield (County)","US-360W",123.1,"On US-360 in the County of Chesterfield, in the vicinity of Cosby Rd; Rt. 690N/S (Chesterfield County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"09/26/2025, 10:12 AM ET","Fairfax (County)","I-495N",52.8,"On I-495 at mile marker 52.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/26/2025, 10:09 AM ET","Chesapeake (City)","I-664S",16.2,"On I-664 at mile marker 16.2 in the City of Chesapeake, near Portsmouth Boulevard, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/26/2025, 09:39 AM ET","Fairfax (County)","VA-28N",31,"On VA-28 in the County of Fairfax, in the vicinity of VA-28N Ramp 30B, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/26/2025, 10:06 AM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 50.1","","On I-495N Express Lanes at mile marker 50.1 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
