Update Time,Jurisdiction,Route,MRM,Description,Label
"10/12/2025, 12:08 AM ET","Suffolk (City)","I-664S",11.6,"On I-664 at mile marker 11.6 in the City of Suffolk, near College Drive, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/11/2025, 11:47 PM ET","Pulaski (County)","US-11N",98.8,"On US-11 in the County of Pulaski, in the vicinity of Cougar Trail Rd; Rt. 643N/S (Pulaski County); Rt. 643N (Pulaski County); /SLAUGHTER HOUSE RD, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/12/2025, 12:13 AM ET","Fairfax (County)","I-495N",43.8,"On I-495 at mile marker 43.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 12:17 AM ET","Virginia Beach (City)","I-264E",14.9,"On I-264 at mile marker 14.9 in the City of Virginia Beach, near Witchduck Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/11/2025, 11:50 PM ET","Fairfax (County)","I-66W",67.8,"On I-66 at mile marker 67.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 12:02 AM ET","Fairfax (County)","I-66E",55.8,"On I-66 at mile marker 55.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 12:13 AM ET","Stafford (County)","I-95N",142.5,"On I-95 at mile marker 142.5 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 12:08 AM ET","New Kent (County)","I-64W",205,"On I-64 at mile marker 205 in the County of New Kent, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/12/2025, 12:16 AM ET","Spotsylvania (County)","US-1N",142.3,"On US-1 in the County of Spotsylvania, in the vicinity of Southpoint Pkwy, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/11/2025, 11:50 PM ET","Arlington (County)","I-66E",69.8,"On I-66 at mile marker 69.8 in the County of Arlington, motorists can expect delays due to a vehicle crash. The east right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"10/11/2025, 12:13 PM ET","Virginia Beach (City)","I-264E",17.4,"On I-264 East at mile marker 17.4 in the City of Virginia Beach, near Mount Trashmore, motorists can expect potential delays due to an incident.","Minor Incident - Traffic - Other Traffic"
