Update Time,Jurisdiction,Route,MRM,Description,Label
"11/22/2025, 10:59 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"11/22/2025, 11:20 PM ET","Chesterfield (County)","Rt. 1607S (Chesterfield County)",0.9,"On Rt. 1607 in the County of Chesterfield, in the vicinity of the ramp to and from Rt. 150, motorists can expect delays due to a vehicle crash. The south exit ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/22/2025, 11:40 PM ET","Brunswick (County)","Rt. 611E (Brunswick County)",2,"On Rt. 611 East in the County of Brunswick, in the vicinity of Tillman Rd; Rt. 662N/S (Brunswick County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"11/22/2025, 11:29 PM ET","Arlington (County)","I-66W",68.5,"On I-66 at mile marker 68.5 in the County of Arlington, motorists can expect delays due to an incident. The west left shoulder is closed.","Minor Incident - Traffic - Other Traffic"
"11/22/2025, 11:43 PM ET","Botetourt (County)","US-11N",165.8,"On US-11 North in the County of Botetourt, in the vicinity of Darby Rd; Rt. 721N/S (Botetourt County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"11/23/2025, 12:02 AM ET","Loudoun (County)","On Hamilton Pines Lane East at Hamilton Station Road","","On Hamilton Pines Lane East at Hamilton Station Road in the County of Loudoun, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"11/23/2025, 12:06 AM ET","Caroline (County)","I-95N",111.7,"On I-95 at mile marker 111.7 in the County of Caroline, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 12:09 AM ET","Stafford (County)","I-95S",145.4,"On I-95 at mile marker 145.4 in the County of Stafford, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/22/2025, 11:49 PM ET","Chesapeake (City)","I-664N",19,"On I-664 at mile marker 18.9 in the City of Chesapeake, near Bowers Hill, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"11/22/2025, 11:55 PM ET","Fairfax (County)","I-66W",63.5,"On I-66 at mile marker 63.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/22/2025, 11:45 PM ET","Fairfax (County)","I-495N",49.9,"On I-495 at mile marker 49.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 12:11 AM ET","Fairfax (County)","I-95S",173,"On I-95 at mile marker 173 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The south left shoulder, left lane, left center lane, and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"11/23/2025, 12:03 AM ET","Henrico (County)","I-95S",84,"On I-95 at mile marker 84 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/22/2025, 01:50 PM ET","Virginia Beach (City)","I-264E",15.4,undefined,"Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 12:15 AM ET","Henrico (County)","I-95S",84,"On I-95 at mile marker 84 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/22/2025, 10:58 PM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
