Update Time,Jurisdiction,Route,MRM,Description,Label
"06/28/2025, 09:46 PM ET","Virginia Beach (City)","I-264E",14.3,"On I-264 at mile marker 14.3 in the City of Virginia Beach, near Witchduck Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 06:59 PM ET","Prince William (County)","On Fitzgerald Way East at Bristow Center Drive","","On Fitzgerald Way East at Bristow Center Drive in the County of Prince William, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"06/28/2025, 09:46 PM ET","Fairfax (County)","US-1S",180,"On US-1 in the County of Fairfax, in the vicinity of Lorton Rd; Rt. 642E/W (Fairfax County), motorists can expect delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"06/28/2025, 09:43 PM ET","Chesterfield (County)","I-95N",58,"On I-95 at mile marker 58 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:29 PM ET","Prince William (County)","On I-66W express Lanes at mile marker 48.4","","On I-66W express Lanes at mile marker 48.4 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:35 PM ET","Virginia Beach (City)","I-264W",13.5,"On I-264 at mile marker 13.5 in the City of Virginia Beach, near Newtown Road, motorists can expect delays due to a disabled vehicle. The west inside left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:29 PM ET","Virginia Beach (City)","I-264W",21,"On I-264 at mile marker 21 in the City of Virginia Beach, near London Bridge Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:39 PM ET","Prince William (County)","I-95S",157.6,"On I-95 at mile marker 157.6 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"06/28/2025, 09:44 PM ET","Chesapeake (City)","I-664S",17.7,"On I-664 at mile marker 17.7 in the City of Chesapeake, near Dock Landing Road, motorists can expect delays due to an incident. The south right lane and right shoulder are closed.","Major Incident - Traffic - Other Traffic"
"06/28/2025, 09:23 PM ET","Mecklenburg (County)","US-1N",1.4,"On US-1 North in the County of Mecklenburg, in the vicinity of Kinsey Talley Rd; Rt. 771E/W (Mecklenburg County);KINSEY TALLEY RD, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/28/2025, 09:34 PM ET","Norfolk (City)","I-64E",278.8,"On I-64 at mile marker 278.8 in the City of Norfolk, near Chesapeake Blvd, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:35 PM ET","Stafford (County)","I-95N",147.3,"On I-95 at mile marker 147.3 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/28/2025, 09:29 PM ET","Carroll (County)","I-77S",2.1,"On I-77 at mile marker 2.1 in the County of Carroll, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/28/2025, 09:46 PM ET","Spotsylvania (County)","I-95N",130.9,"On I-95 at mile marker 130.9 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
