Update Time,Jurisdiction,Route,MRM,Description,Label
"05/10/2025 10:09 AM ET","Virginia Beach (City)","I-264E",22.4,"On I-264 at mile marker 22.4 in the City of Virginia Beach, near First Colonial Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/10/2025 10:09 AM ET","Spotsylvania (County)","I-95S",124.6,"On I-95 at mile marker 124.6 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/10/2025 09:47 AM ET","Fairfax (County)","I-95S",176.2,"On I-95 at mile marker 176.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/10/2025 09:14 AM ET","Fairfax (County)","I-495N",47,"On I-495 at mile marker 47 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/10/2025 10:10 AM ET","Montgomery (County)","I-81S",122,"On I-81 at mile marker 122 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/09/2025 03:01 PM ET","Victoria (Town)","VA-49S",51,"On VA-49 in the Town of Victoria, in the vicinity of Rt. 1043E/W (Lunenburg County), motorists can expect delays due to a tractor trailer crash. The south right lane and right shoulder are closed. The south entrance ramp narrows.","Major Incident - Traffic - Tractor Trailer Crash"
"05/10/2025 10:11 AM ET","Shenandoah (County)","I-81N",287.7,"On I-81 at mile marker 287.7 in the County of Shenandoah, motorists can expect delays due to a vehicle crash. The north left shoulder and right shoulder are closed.","Minor Incident - Traffic - Vehicle Crash"
"05/10/2025 09:46 AM ET","New Kent (County)","I-64W",212,"On I-64 at mile marker 212 in the County of New Kent, motorists can expect delays due to a multi-vehicle crash. The west left shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"05/10/2025 09:58 AM ET","Fairfax (County)","I-495N",48.6,"On I-495 at mile marker 48.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/10/2025 10:03 AM ET","Virginia Beach (City)","I-64E",285.4,"On I-64 at mile marker 285.4 in the City of Virginia Beach, near Twin Bridge, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/10/2025 10:04 AM ET","Prince William (County)","I-95N",150.4,"On I-95 at mile marker 150.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
