Update Time,Jurisdiction,Route,MRM,Description,Label
"04/06/2025 04:11 AM ET","Augusta (County)","I-81N",214.1,"On I-81 at mile marker 214.1 in the County of Augusta, motorists can expect delays due to a vehicle fire. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Fire"
"04/06/2025 03:18 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/06/2025 04:17 AM ET","Chesterfield (County)","I-95S",68,"On I-95 at mile marker 68 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The south exit 67 narrows.","Minor Incident - Traffic - Vehicle Crash"
"04/06/2025 04:18 AM ET","Montgomery (County)","I-81N",123.5,"On I-81 at mile marker 123.5 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 03:17 AM ET","Carroll (County)","I-77S",14,"On I-77 South at mile marker 14 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/06/2025 04:01 AM ET","Arlington (County)","I-66W",70.9,"On I-66 at mile marker 70.9 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 03:38 AM ET","Prince William (County)","I-95N",150.7,"On I-95 at mile marker 150.7 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 03:51 AM ET","Prince William (County)","I-66E",48.3,"On I-66 at mile marker 48.3 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 03:54 AM ET","Norfolk (City)","I-264W",11.9,"On I-264 at mile marker 11.8 in the City of Norfolk, near Military Highway, motorists can expect delays due to a vehicle crash. The west left center lane, right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"04/06/2025 04:17 AM ET","Prince William (County)","I-66W",45.6,"On I-66 at mile marker 45.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 04:00 AM ET","Botetourt (County)","I-81S",153,"On I-81 at mile marker 153 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/06/2025 04:15 AM ET","Chesterfield (County)","I-95S",68.7,"On I-95 at mile marker 68.7 in the County of Chesterfield, motorists can expect delays due to a multi-vehicle crash. The south left shoulder, center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"04/06/2025 04:16 AM ET","New Kent (County)","I-64E",214,"On I-64 East at mile marker 214 in the County of New Kent, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
