Update Time,Jurisdiction,Route,MRM,Description,Label
"04/20/2025 09:33 PM ET","Fredericksburg (City)","I-95S",129.7,"On I-95 at mile marker 129.7 in the City of Fredericksburg, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 08:59 PM ET","Fairfax (County)","I-495S",43.9,"On I-495 at mile marker 43.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:29 PM ET","Mecklenburg (County)","I-85N",4,"On I-85 North at mile marker 4 in the County of Mecklenburg, motorists can expect delays due to a vehicle fire.","Minor Incident - Traffic - Vehicle Fire"
"04/20/2025 09:19 PM ET","Chesapeake (City)","I-64W",291.4,"On I-64 at mile marker 291.4 in the City of Chesapeake, near Battlefield Boulevard, motorists can expect delays due to a disabled vehicle. The west outside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:34 PM ET","Fairfax (County)","I-495S",55.2,"On I-495 South at mile marker 55.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:19 PM ET","Henry (County)","Rt. 609N (Henry County)",3.1,"On Rt. 609 North in the County of Henry, in the vicinity of the ramp to US-220, motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:23 PM ET","Fairfax (County)","I-95N",163.4,"On I-95 at mile marker 163.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:34 PM ET","Virginia Beach (City)","I-264W",24.4,"On I-264 at mile marker 24.4 in the City of Virginia Beach, near Birdneck Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:31 PM ET","Mecklenburg (County)","I-85N",5.8,"On I-85 North at mile marker 5.8 in the County of Mecklenburg, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:00 PM ET","Fairfax (County)","I-95N",161.3,"On I-95 at mile marker 161.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/20/2025 09:04 PM ET","Fairfax (County)","I-95S",163.6,"On I-95 at mile marker 163.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
