Update Time,Jurisdiction,Route,MRM,Description,Label
"10/24/2025, 02:30 AM ET","Fairfax (County)","I-66E",66.3,"On I-66 at mile marker 66.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:26 AM ET","Fairfax (County)","I-95S",174.8,"On I-95 at mile marker 174.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 03:13 AM ET","Fairfax (County)","I-95S",163.9,"On I-95 at mile marker 163.9 in the County of Fairfax, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/24/2025, 03:13 AM ET","Wythe (County)","I-81S",73,"On I-81 at mile marker 73 in the County of Wythe, motorists can expect delays due to a vehicle crash. The south entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 08:54 PM ET","Prince William (County)","On I-66W Express Lanes exit ramp to Sudley Road","","On I-66W Express Lanes exit ramp to Sudley Road in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The west exit ramp is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 03:10 AM ET","Greensville (County)","I-95N",12,"On I-95 North at mile marker 12 in the County of Greensville, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 02:29 AM ET","Prince William (County)","I-66W",45.7,"On I-66 at mile marker 45.7 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 03:05 AM ET","Chesapeake (City)","I-264E",0.3,"On I-264 at mile marker 0.3 in the City of Chesapeake, near Bower's Hill, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 02:39 AM ET","Fairfax (County)","I-95S",166.6,"On I-95 at mile marker 166.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/24/2025, 03:02 AM ET","Prince William (County)","I-95N",151.8,"On I-95 at mile marker 151.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/24/2025, 03:12 AM ET","Fairfax (County)","I-66W",53,"On I-66 at mile marker 53 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder and exit 53A are closed.","Major Incident - Traffic - Vehicle Crash"
