Update Time,Jurisdiction,Route,MRM,Description,Label
"10/26/2025, 03:09 PM ET","Prince William (County)","I-95S",148.3,"On I-95 at mile marker 148.3 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 02:12 PM ET","Halifax (County)","US-501N",26.8,"On US-501 North in the County of Halifax, in the vicinity of Chestnut Rd; Rt. 628E/W (Halifax County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/26/2025, 03:12 PM ET","Fairfax (County)","I-495S",45.2,"On I-495 at mile marker 45.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south left shoulder and right shoulder are closed.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 03:05 PM ET","Campbell (County)","US-460W",212,"On US-460 in the County of Campbell, in the vicinity of Rt. 662N/S (Campbell County), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/26/2025, 03:07 PM ET","Dinwiddie (County)","I-85N",40.9,"On I-85 at mile marker 40.9 in the County of Dinwiddie, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 02:57 PM ET","Prince William (County)","I-95R",155.3,"On I-95R at mile marker 155.3 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 03:04 PM ET","Essex (County)","Rt. 674N (Essex County)",0,"On Rt. 674 North in the County of Essex, in the vicinity of Tidewater Trl; US-17S, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 03:11 PM ET","Richmond (City)","I-95S",78,"On I-95 at mile marker 78 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 02:40 PM ET","New Kent (County)","I-64W",223.2,"On I-64 at mile marker 223.2 in the County of New Kent, near Homestead Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 02:43 PM ET","Fairfax (County)","I-66W",55.6,"On I-66 at mile marker 55.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 02:49 PM ET","Fairfax (County)","I-66E",50.4,"On I-66 at mile marker 50.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 02:47 PM ET","Campbell (County)","US-29N",53.8,"On US-29 North in the County of Campbell, in the vicinity of Riverbend Rd; Rt. 712E/W (Campbell County); Dead End, motorists can expect delays due to a tractor trailer crash. Lane closures exist.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/26/2025, 03:09 PM ET","Richmond (City)","I-95N",76.4,"On I-95 at mile marker 76.4 in the City of Richmond, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/26/2025, 03:00 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/26/2025, 03:02 PM ET","Loudoun (County)","VA-9E",12.5,"On VA-9 East in the County of Loudoun, in the vicinity of Clarkes Gap Rd, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 03:09 PM ET","Newport News (City)","I-664S",6,"On I-664 at mile marker 6 in the City of Newport News, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
