Update Time,Jurisdiction,Route,MRM,Description,Label
"01/12/2025 11:53 AM","Fairfax (County)","I-95S",164.6,"On I-95 at mile marker 164.6 in the County of Fairfax, motorists can expect delays due to an incident. The south right center lane is closed.","Major Incident - Traffic - Other Traffic"
"01/12/2025 08:13 AM","Chesterfield (County)","Rt. 5339E (Chesterfield County)",0.08,"On Rt. 5339 East in the County of Chesterfield, in the vicinity of Centerbrook Pl; Rt. 5338N/S (Chesterfield County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"01/12/2025 09:16 AM","Prince George (County)","Rt. 1405E (Prince George County)",0.33,"On Rt. 1405 East in the County of Prince George, in the vicinity of Beaver Castle Rd; Rt. 642N/S (Prince George County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"01/12/2025 12:03 PM","Norfolk (City)","I-264W",12.89,"On I-264 at mile marker 12.9 in the City of Norfolk, near 64 Interchange, motorists can expect delays due to a disabled vehicle. The west outside right shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/12/2025 11:59 AM","Louisa (County)","I-64W",136,"On I-64 West at mile marker 136 in the County of Louisa, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"01/12/2025 08:20 AM","Westmoreland (County)","VA-202E",8.69,"On VA-202 East in the County of Westmoreland, in the vicinity of Coles Point Rd; Rt. 612E/W (Westmoreland County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"01/12/2025 10:45 AM","Chesterfield (County)","Rt. 1792E (Chesterfield County)",0.34,"On Rt. 1792 East in the County of Chesterfield, in the vicinity of Comstock Dr; Rt. 2841E/W (Chesterfield County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"01/12/2025 11:55 AM","Fairfax (County)","I-66E",55,"On I-66 at mile marker 55 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/12/2025 11:52 AM","Montgomery (County)","I-81N",113.6,"On I-81 at mile marker 113.6 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/12/2025 09:47 AM","Chesterfield (County)","N Wleara Run and E Newham Xing","","N Wleara Run and E Newham Xing in the County of Chesterfield, near 6700 block of Welara Run, motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
