Update Time,Jurisdiction,Route,MRM,Description,Label
"07/01/2025, 11:53 PM ET","Hanover (County)","Rt. 615N (Hanover County)",1.9,"On Rt. 615 North in the County of Hanover, in the vicinity of Sandy Valley Rd; Rt. 635E/W (Hanover County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/02/2025, 12:04 AM ET","Chesterfield (County)","VA-145E",4.9,"On VA-145 East in the County of Chesterfield, in the vicinity of Dorsey Rd; Kingsland Rd; Rt. 611E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/02/2025, 05:09 AM ET","Middlesex (County)","US-17N",105.2,"On US-17 North in the County of Middlesex, in the vicinity of Water View Rd; Rt. 640E/W (Middlesex County), motorists can expect delays due to a vehicle fire. Lane closures exist.","Minor Incident - Traffic - Vehicle Fire"
"07/02/2025, 04:10 AM ET","Chesterfield (County)","Rt. 650N (Chesterfield County)",0,"On Rt. 650 North in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 643E/W (Chesterfield County); Rt. 651E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/02/2025, 04:07 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"07/02/2025, 04:55 AM ET","Prince William (County)","I-95S",160.7,"On I-95 at mile marker 160.7 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south right lane, right shoulder, and entrance ramp are closed.","Major Incident - Traffic - Vehicle Crash"
"07/02/2025, 05:13 AM ET","Halifax (County)","US-58E",316.2,"On US-58 in the County of Halifax, in the vicinity of Piney Grove Rd; Rt. 751E/W (Halifax County), motorists can expect delays due to a tractor trailer crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"07/02/2025, 05:17 AM ET","Pulaski (County)","I-81S",95.3,"On I-81 at mile marker 95.3 in the County of Pulaski, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/02/2025, 04:06 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"07/02/2025, 04:51 AM ET","Appomattox (County)","US-460E",224.2,"On US-460 in the County of Appomattox, in the vicinity of Ramp Intersection, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"07/02/2025, 05:21 AM ET","Prince William (County)","I-95N",152,"On I-95 at mile marker 152 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"07/02/2025, 12:05 AM ET","Chesterfield (County)","Rt. 898W (Chesterfield County)",0.5,"On Rt. 898 West in the County of Chesterfield, in the vicinity of Ramblewood Dr; Rt. 617N/S (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/02/2025, 05:19 AM ET","Fairfax (County)","I-495N",45.2,"On I-495 at mile marker 45.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"07/02/2025, 04:59 AM ET","Spotsylvania (County)","I-95S",129.7,"On I-95 at mile marker 129.7 in the County of Spotsylvania, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"07/02/2025, 05:21 AM ET","Virginia Beach (City)","I-64W",287.3,"On I-64 at mile marker 287.3 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a disabled vehicle. The west entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"07/02/2025, 05:12 AM ET","Fairfax (County)","I-495N",45.4,"On I-495 at mile marker 45.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left lane is closed.","Major Incident - Traffic - Disabled Vehicle"
