Update Time,Jurisdiction,Route,MRM,Description,Label
"10/04/2025, 02:55 PM ET","Chesterfield (County)","I-95N",56.6,"On I-95 at mile marker 56.6 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 02:13 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/04/2025, 01:48 PM ET","Prince George (County)","US-301N",46.4,"On US-301 North in the County of Prince George, in the vicinity of Clary Rd; Rt. 648E/W (Prince George County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/04/2025, 03:07 PM ET","Chesapeake (City)","I-264E",0.9,"On I-264 at mile marker 0.9 in the City of Chesapeake, near Bowers Hill Interchange, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 08:25 AM ET","Dinwiddie (County)","Rt. 632N (Dinwiddie County)",0,"On Rt. 632 North in the County of Dinwiddie, in the vicinity of Claiborne Rd; Rt. 631N/S (Dinwiddie County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/04/2025, 03:09 PM ET","Spotsylvania (County)","I-95N",126.2,"On I-95 at mile marker 126.2 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 03:10 PM ET","Newport News (City)","I-64W",259.7,"On I-64 at mile marker 259.7 in the City of Newport News, near J Clyde Morris Boulevard, motorists can expect delays due to a vehicle crash. The west left shoulder, left lane, and left center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/04/2025, 03:04 PM ET","Chesapeake (City)","I-64E",291,"On I-64 at mile marker 291 in the City of Chesapeake, near Battlefield Boulevard, motorists can expect delays due to a disabled vehicle. The east inside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 03:08 PM ET","Chesapeake (City)","I-64E",291.9,"On I-64 at mile marker 291.9 in the City of Chesapeake, near I-464 Interchange, motorists can expect delays due to a tractor trailer crash. The east right shoulder is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"10/04/2025, 02:47 PM ET","Stafford (County)","I-95N",136,"On I-95 at mile marker 136 in the County of Stafford, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/04/2025, 02:58 PM ET","Albemarle (County)","I-64W",101.1,"On I-64 at mile marker 101.1 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 02:50 PM ET","Chesterfield (County)","VA-288N",5.9,"On VA-288 North in the County of Chesterfield, in the vicinity of the ramp from Ironbridge Road, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/04/2025, 02:49 PM ET","Fairfax (County)","I-495N",50.1,"On I-495 at mile marker 50.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 03:10 PM ET","Henrico (County)","I-95S",80.3,"On I-95 at mile marker 80.3 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 12:29 PM ET","Fairfax (County)","Rt. 2106N (Fairfax County)",0.3,"On Rt. 2106 North in the County of Fairfax, in the vicinity of Bolling Dr; Rt. 2112N/S (Fairfax County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/04/2025, 03:05 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/04/2025, 03:02 PM ET","Fairfax (County)","I-495S",43.6,"On I-495 at mile marker 43.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 03:09 PM ET","Prince William (County)","I-95S",160.2,"On I-95 at mile marker 160.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 02:36 PM ET","Henrico (County)","I-64E",204.2,"On I-64 at mile marker 204.2 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/04/2025, 02:48 PM ET","James City (County)","I-64E",228.4,"On I-64 at mile marker 228.4 in the County of James City, near Six Mount Zion Road, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
