Update Time,Jurisdiction,Route,MRM,Description,Label
"05/24/2025 03:12 PM ET","Caroline (County)","I-95S",102.8,"On I-95 at mile marker 102.8 in the County of Caroline, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 02:25 PM ET","Prince George (County)","VA-144S",2.6,"On VA-144 South in the County of Prince George, in the vicinity of Puddledock Rd, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 03:13 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/24/2025 03:13 PM ET","Norfolk (City)","I-64W",282.8,"On I-64 at mile marker 282.8 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 02:59 PM ET","Fairfax (County)","On I-95R Express Lanes at mile marker 170.6","","On I-95R Express Lanes at mile marker 170.6 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 03:00 PM ET","Prince William (County)","I-95S",160.6,"On I-95 at mile marker 160.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 03:06 PM ET","Prince William (County)","I-66E",47.7,"On I-66 at mile marker 47.7 in the County of Prince William, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 03:12 PM ET","Rockbridge (County)","US-60E",68.9,"On US-60 in the County of Rockbridge, in the vicinity of County/City/Town Line: ROCKBRIDGE CO/AMHERST CL, motorists can expect delays due to a tractor trailer crash. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/24/2025 03:11 PM ET","Louisa (County)","I-64E",138,"On I-64 at mile marker 138 in the County of Louisa, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 03:11 PM ET","Hampton (City)","I-664N",1.1,"On I-664 at mile marker 1.1 in the City of Hampton, near Power Plant Parkway, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 03:07 PM ET","Prince William (County)","I-66E",39.8,"On I-66 at mile marker 39.8 in the County of Prince William, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 03:12 PM ET","Fairfax (County)","I-495S",50.1,"On I-495 at mile marker 50.1 in the County of Fairfax, motorists can expect delays due to an incident. The south right center lane is closed.","Major Incident - Traffic - Other Traffic"
"05/24/2025 03:06 PM ET","Bedford (County)","Rt. 755E (Bedford County)",4.4,"On Rt. 755 in the County of Bedford, in the vicinity of Stewartsville Rd; VA-24E/W; / NEMMO RD, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 03:13 PM ET","Suffolk (City)","I-664S",11.2,"On I-664 at mile marker 11.2 in the City of Suffolk, near Inspection station., motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 02:55 PM ET","Fauquier (County)","Rt. 605E","","Rt. 605E in the County of Fauquier, near Blackwell Rd; 672N, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
