Update Time,Jurisdiction,Route,MRM,Description,Label
"02/25/2025 04:39 PM ET","Stafford (County)","US-17N",191.1,"On US-17 in the County of Stafford, in the vicinity of Storck Rd; Rt. 691N/S (Stafford County), motorists can expect delays due to a vehicle crash. The north left lane and right lane are alternating closures.","Major Incident - Traffic - Vehicle Crash"
"02/25/2025 05:10 PM ET","Newport News (City)","I-64E",251.8,"On I-64 at mile marker 251.8 in the City of Newport News, near Denbeigh Boulevard, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"02/25/2025 05:08 PM ET","Henrico (County)","I-295S",41.5,"On I-295 at mile marker 41.5 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/25/2025 03:30 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"02/25/2025 04:26 PM ET","Norfolk (City)","I-264W",7,"On I-264 West in the City of Norfolk, at Downtown Tunnel West, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"02/25/2025 05:15 PM ET","Arlington (County)","I-66E",71,"On I-66 East at mile marker 71 in the County of Arlington, motorists can expect delays due to a vehicle crash. Traffic backups are approximately 3.4 miles.","Major Incident - Traffic - Vehicle Crash"
"02/25/2025 05:13 PM ET","Prince William (County)","I-95R",159.4,"On I-95R South at mile marker 159.4 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/25/2025 04:34 PM ET","Chesapeake (City)","I-64W",297.1,"On I-64 at mile marker 297.1 in the City of Chesapeake, near George Washington Highway, motorists can expect delays due to a multi-vehicle crash. The west right shoulder is closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"02/25/2025 05:07 PM ET","Henrico (County)","I-95S",80.8,"On I-95 at mile marker 80.8 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"02/25/2025 04:53 PM ET","Prince William (County)","Rt. 705S (Prince William County)",5,"On Rt. 705 in the County of Prince William, in the vicinity of Sudley Rd; VA-234N/S, motorists can expect delays due to a vehicle crash. The north through lanes are closed. The south through lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"02/25/2025 04:59 PM ET","Fairfax (County)","I-95N",168.6,"On I-95 at mile marker 168.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/25/2025 04:27 PM ET","Portsmouth (City)","I-264E",6.8,"On I-264 East in the City of Portsmouth, at Downtown Tunnel East, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
