Update Time,Jurisdiction,Route,MRM,Description,Label
"10/17/2025, 02:05 PM ET","Prince William (County)","VA-234N",20.3,"On VA-234 North in the County of Prince William, in the vicinity of Wellington Rd; Rt. 674E (Prince William County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"10/17/2025, 03:59 PM ET","Botetourt (County)","I-81N",152.3,"On I-81 at mile marker 152.3 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/17/2025, 03:53 PM ET","Frederick (County)","I-66W",0.4,"On I-66 West at mile marker 0.4 in the County of Frederick, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/17/2025, 03:49 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 6.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/17/2025, 04:04 PM ET","Fairfax (County)","I-495S",52.9,"On I-495 at mile marker 52.9 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The south left lane is closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/17/2025, 03:13 PM ET","Smyth (County)","Rt. 621N (Smyth County)",1.1,"On Rt. 621 North in the County of Smyth, in the vicinity of Old Wilderness Rd; VA-42N/S, motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/17/2025, 04:02 PM ET","Russell (County)","Rt. 645E (Russell County)",1.5,"On Rt. 645 East in the County of Russell, in the vicinity of Long Hollow Rd; Rt. 640E/W (Russell County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/17/2025, 03:55 PM ET","Stafford (County)","VA-218E",5.6,"On VA-218 in the County of Stafford, in the vicinity of Caisson Rd; Newton Rd; Rt. 603N/S (Stafford County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/17/2025, 04:17 PM ET","Chesapeake (City)","I-664N",18.9,"On I-664 at mile marker 18.9 in the City of Chesapeake, near Jolliff Road, motorists can expect delays due to a disabled vehicle. The north left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"10/17/2025, 03:45 PM ET","Buchanan (County)","VA-83E",31.6,"On VA-83 East in the County of Buchanan, in the vicinity of Greenbrier Rd; Rt. 611N/S (Buchanan County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/17/2025, 03:28 PM ET","Suffolk (City)","City Rt. 658N (City of Suffolk)",2.6,"On City Rt. 658 North in the City of Suffolk, in the vicinity of College Dr; VA-135S, motorists can expect delays due to a vehicle fire.","Minor Incident - Traffic - Vehicle Fire"
"10/17/2025, 04:09 PM ET","Richmond (City)","I-95S",78.9,"On I-95 at mile marker 78.9 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/17/2025, 03:38 PM ET","Loudoun (County)","VA-7E",48.8,"On VA-7 East in the County of Loudoun, in the vicinity of N Sterling Blvd; Rt. 846N (Loudoun County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
