Update Time,Jurisdiction,Route,MRM,Description,Label
"10/09/2025, 02:07 PM ET","Newport News (City)","I-64W",259.7,"On I-64 at mile marker 259.6 in the City of Newport News, near Harpersville Road, motorists can expect delays due to a multi-vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/09/2025, 02:15 PM ET","Fauquier (County)","Rt. 668E (Fauquier County)",2.3,"On Rt. 668 in the County of Fauquier, in the vicinity of Belcoir Rd; Rt. 751N/S (Fauquier County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/09/2025, 02:02 PM ET","Rockingham (County)","I-81N",263.7,"On I-81 at mile marker 263.7 in the County of Rockingham, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/09/2025, 02:24 PM ET","Prince William (County)","I-66E",43.2,"On I-66 at mile marker 43.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 02:15 PM ET","Shenandoah (County)","I-81N",286.3,"On I-81 at mile marker 286.3 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 02:19 PM ET","Louisa (County)","VA-208E",7.4,"On VA-208 in the County of Louisa, in the vicinity of Holly Springs Dr; Rt. 800N/S (Louisa County), motorists can expect delays due to a tractor trailer crash. The east through lanes and right shoulder are closed. The west through lanes and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"10/09/2025, 10:38 AM ET","Washington (County)","FR-28S",0.1,"On VA-28 in the County of Washington, in the vicinity of Trigg St; Rt. 793N/S (Washington County), motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/09/2025, 02:25 PM ET","Appomattox (County)","Rt. 750N (Appomattox County)",2.2,"On Rt. 750 North in the County of Appomattox, in the vicinity of County/City/Town Line: CAMPBELL CO. CL, motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/09/2025, 02:23 PM ET","Chesapeake (City)","I-464S",3.6,"On I-464 at mile marker 3.6 in the City of Chesapeake, near Barnes Road, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 01:46 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/09/2025, 02:00 PM ET","New Kent (County)","I-64W",207,"On I-64 at mile marker 207 in the County of New Kent, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/09/2025, 02:09 PM ET","Henrico (County)","I-295N",40.9,"On I-295 at mile marker 40.9 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 02:16 PM ET","Richmond (City)","I-95N",73,"On I-95 at mile marker 73 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The north exit 73 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 02:07 PM ET","Chesapeake (City)","I-464N",3.4,"On I-464 at mile marker 3.4 in the City of Chesapeake, near Barnes Road, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
